Price,Location,Beds,Baths,Square Area,Property_Type_1.0,Property_Type_2.0,Property_Type_3.0,Property_Type_4.0,Property_Type_5.0,Property_Type_6.0
0.0625,0.6839378238341969,0.13043478260869565,0.13333333333333336,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.022590361445783136,0.2629533678756477,0.043478260869565216,0.0,0.04785276073619632,0.0,0.0,0.0,0.0,1.0,0.0
0.04969879518072289,0.39896373056994827,0.13043478260869565,0.13333333333333336,0.06441717791411043,0.0,0.0,0.0,0.0,0.0,1.0
0.01490963855421687,0.07512953367875641,0.08695652173913043,0.0,0.047239263803680986,0.0,0.0,0.0,1.0,0.0,0.0
0.04743975903614458,0.3082901554404145,0.08695652173913043,0.06666666666666667,0.05644171779141105,1.0,0.0,0.0,0.0,0.0,0.0
0.009789156626506028,0.25129533678756477,0.0,0.0,0.016564417177914112,0.0,1.0,0.0,0.0,0.0,0.0
0.0625,0.2823834196891192,0.08695652173913043,0.13333333333333336,0.0656441717791411,1.0,0.0,0.0,0.0,0.0,0.0
0.027108433734939763,0.2629533678756477,0.08695652173913043,0.06666666666666667,0.051533742331288344,1.0,0.0,0.0,0.0,0.0,0.0
0.012801204819277108,0.2823834196891192,0.043478260869565216,0.06666666666666667,0.0343558282208589,0.0,1.0,0.0,0.0,0.0,0.0
0.01957831325301205,0.1787564766839378,0.08695652173913043,0.0,0.046625766871165646,1.0,0.0,0.0,0.0,0.0,0.0
0.020331325301204822,0.4248704663212435,0.043478260869565216,0.06666666666666667,0.03680981595092025,0.0,1.0,0.0,0.0,0.0,0.0
0.5406626506024097,0.705958549222798,0.08695652173913043,0.06666666666666667,0.1588957055214724,0.0,0.0,0.0,0.0,0.0,1.0
0.028614457831325303,0.15025906735751293,0.043478260869565216,0.06666666666666667,0.036196319018404914,0.0,1.0,0.0,0.0,0.0,0.0
0.01957078313253012,0.1787564766839378,0.08695652173913043,0.0,0.04171779141104295,1.0,0.0,0.0,0.0,0.0,0.0
0.028614457831325303,0.1917098445595855,0.13043478260869565,0.06666666666666667,0.07361963190184048,0.0,1.0,0.0,0.0,0.0,0.0
0.048945783132530125,0.2823834196891192,0.08695652173913043,0.13333333333333336,0.0852760736196319,1.0,0.0,0.0,0.0,0.0,0.0
0.028614457831325303,0.2629533678756477,0.08695652173913043,0.0,0.047239263803680986,0.0,0.0,0.0,1.0,0.0,0.0
0.054969879518072286,0.3082901554404145,0.08695652173913043,0.06666666666666667,0.07177914110429448,0.0,0.0,0.0,1.0,0.0,0.0
0.012801204819277108,0.3082901554404145,0.0,0.0,0.025153374233128835,0.0,1.0,0.0,0.0,0.0,0.0
0.11897590361445784,0.1917098445595855,0.13043478260869565,0.2,0.14969325153374233,0.0,1.0,0.0,0.0,0.0,0.0
0.03237951807228916,1.0,0.043478260869565216,0.0,0.04294478527607362,0.0,1.0,0.0,0.0,0.0,0.0
0.038403614457831324,1.0,0.043478260869565216,0.0,0.0294478527607362,0.0,0.0,0.0,1.0,0.0,0.0
0.02635542168674699,0.07512953367875641,0.08695652173913043,0.0,0.05276073619631902,0.0,0.0,0.0,1.0,0.0,0.0
0.030873493975903617,0.3082901554404145,0.043478260869565216,0.0,0.036196319018404914,0.0,0.0,0.0,1.0,0.0,0.0
0.08057228915662651,0.3082901554404145,0.08695652173913043,0.13333333333333336,0.06993865030674846,0.0,0.0,0.0,1.0,0.0,0.0
0.058734939759036146,0.9300518134715026,0.043478260869565216,0.0,0.04846625766871166,1.0,0.0,0.0,0.0,0.0,0.0
0.02786144578313253,0.3341968911917098,0.043478260869565216,0.0,0.030674846625766874,0.0,1.0,0.0,0.0,0.0,0.0
0.030120481927710843,0.25129533678756477,0.043478260869565216,0.06666666666666667,0.04846625766871166,0.0,1.0,0.0,0.0,0.0,0.0
0.018825301204819275,0.3082901554404145,0.043478260869565216,0.06666666666666667,0.03190184049079755,0.0,1.0,0.0,0.0,0.0,0.0
0.03990963855421687,0.1917098445595855,0.08695652173913043,0.06666666666666667,0.046625766871165646,1.0,0.0,0.0,0.0,0.0,0.0
0.03584337349397591,0.9041450777202074,0.043478260869565216,0.0,0.044171779141104296,0.0,0.0,0.0,0.0,1.0,0.0
0.054969879518072286,0.48445595854922274,0.08695652173913043,0.06666666666666667,0.06625766871165643,0.0,0.0,0.0,0.0,0.0,1.0
0.10015060240963855,0.3341968911917098,0.043478260869565216,0.06666666666666667,0.044171779141104296,0.0,1.0,0.0,0.0,0.0,0.0
0.009789156626506028,0.07512953367875641,0.0,0.0,0.014110429447852763,0.0,1.0,0.0,0.0,0.0,0.0
0.02108433734939759,0.2823834196891192,0.043478260869565216,0.0,0.028220858895705525,0.0,1.0,0.0,0.0,0.0,0.0
0.11144578313253015,0.4248704663212435,0.043478260869565216,0.06666666666666667,0.054601226993865035,0.0,1.0,0.0,0.0,0.0,0.0
0.07304216867469879,0.3341968911917098,0.043478260869565216,0.06666666666666667,0.044171779141104296,0.0,1.0,0.0,0.0,0.0,0.0
0.15587349397590364,0.3082901554404145,0.34782608695652173,0.4666666666666667,0.18957055214723928,0.0,0.0,0.0,1.0,0.0,0.0
0.375,0.9300518134715026,0.21739130434782608,0.26666666666666666,0.17668711656441718,0.0,0.0,0.0,1.0,0.0,0.0
0.02823795180722892,0.25129533678756477,0.08695652173913043,0.0,0.03558282208588957,0.0,0.0,0.0,1.0,0.0,0.0
0.1641566265060241,0.25129533678756477,0.08695652173913043,0.06666666666666667,0.07607361963190185,0.0,0.0,0.0,1.0,0.0,0.0
0.07756024096385541,0.2823834196891192,0.13043478260869565,0.06666666666666667,0.0852760736196319,1.0,0.0,0.0,0.0,0.0,0.0
0.08057228915662651,0.6839378238341969,0.13043478260869565,0.06666666666666667,0.07300613496932515,1.0,0.0,0.0,0.0,0.0,0.0
0.017319277108433735,0.07512953367875641,0.13043478260869565,0.06666666666666667,0.057668711656441725,0.0,0.0,0.0,0.0,0.0,1.0
0.09563253012048192,1.0,0.08695652173913043,0.06666666666666667,0.05582822085889571,0.0,1.0,0.0,0.0,0.0,0.0
0.03313253012048193,0.705958549222798,0.08695652173913043,0.06666666666666667,0.053987730061349694,0.0,1.0,0.0,0.0,0.0,0.0
0.007530120481927714,0.24352331606217614,0.043478260869565216,0.0,0.04049079754601227,0.0,1.0,0.0,0.0,0.0,0.0
0.04051204819277109,0.2629533678756477,0.08695652173913043,0.06666666666666667,0.051533742331288344,0.0,1.0,0.0,0.0,0.0,0.0
0.009028614457831326,0.24352331606217614,0.0,0.0,0.025766871165644176,0.0,1.0,0.0,0.0,0.0,0.0
0.0030120481927710836,0.1917098445595855,0.043478260869565216,0.06666666666666667,0.036196319018404914,0.0,1.0,0.0,0.0,0.0,0.0
0.06325301204819278,0.3341968911917098,0.043478260869565216,0.06666666666666667,0.04171779141104295,0.0,1.0,0.0,0.0,0.0,0.0
0.03990963855421687,0.9300518134715026,0.043478260869565216,0.0,0.033128834355828224,0.0,0.0,0.0,0.0,1.0,0.0
0.025602409638554216,0.705958549222798,0.043478260869565216,0.0,0.03496932515337423,0.0,1.0,0.0,0.0,0.0,0.0
0.05045180722891567,1.0,0.08695652173913043,0.0,0.05276073619631902,0.0,1.0,0.0,0.0,0.0,0.0
0.03613704819277109,0.25129533678756477,0.043478260869565216,0.06666666666666667,0.04233128834355829,0.0,0.0,0.0,1.0,0.0,0.0
0.028614457831325303,0.48445595854922274,0.08695652173913043,0.0,0.05276073619631902,0.0,0.0,0.0,1.0,0.0,0.0
0.013554216867469882,0.2629533678756477,0.08695652173913043,0.06666666666666667,0.051533742331288344,1.0,0.0,0.0,0.0,0.0,0.0
0.07756024096385541,0.2629533678756477,0.08695652173913043,0.0,0.052147239263803685,0.0,0.0,1.0,0.0,0.0,0.0
0.03990963855421687,1.0,0.043478260869565216,0.06666666666666667,0.03680981595092025,0.0,0.0,0.0,0.0,1.0,0.0
0.038403614457831324,0.3341968911917098,0.08695652173913043,0.0,0.04171779141104295,0.0,0.0,0.0,0.0,0.0,1.0
0.020331325301204822,0.1917098445595855,0.043478260869565216,0.0,0.04233128834355829,0.0,0.0,0.0,1.0,0.0,0.0
0.07756024096385541,1.0,0.043478260869565216,0.06666666666666667,0.05950920245398774,0.0,1.0,0.0,0.0,0.0,0.0
0.018825301204819275,0.6839378238341969,0.08695652173913043,0.06666666666666667,0.046625766871165646,0.0,1.0,0.0,0.0,0.0,0.0
0.12575301204819278,0.25129533678756477,0.08695652173913043,0.13333333333333336,0.08957055214723926,0.0,0.0,0.0,1.0,0.0,0.0
0.023343373493975902,0.24352331606217614,0.13043478260869565,0.13333333333333336,0.06687116564417178,0.0,0.0,0.0,1.0,0.0,0.0
0.033885542168674704,0.24352331606217614,0.08695652173913043,0.06666666666666667,0.05828220858895706,1.0,0.0,0.0,0.0,0.0,0.0
0.028614457831325303,0.25129533678756477,0.043478260869565216,0.06666666666666667,0.05276073619631902,0.0,1.0,0.0,0.0,0.0,0.0
0.07379518072289157,0.6839378238341969,0.13043478260869565,0.06666666666666667,0.07423312883435583,0.0,0.0,0.0,0.0,1.0,0.0
0.012801204819277108,0.3082901554404145,0.0,0.0,0.025153374233128835,0.0,1.0,0.0,0.0,0.0,0.0
0.03237951807228916,0.2823834196891192,0.08695652173913043,0.13333333333333336,0.057055214723926384,1.0,0.0,0.0,0.0,0.0,0.0
0.03614457831325302,0.25129533678756477,0.08695652173913043,0.0,0.04601226993865031,0.0,0.0,0.0,1.0,0.0,0.0
0.028614457831325303,0.2629533678756477,0.08695652173913043,0.0,0.06380368098159508,1.0,0.0,0.0,0.0,0.0,0.0
0.08509036144578314,0.48445595854922274,0.08695652173913043,0.06666666666666667,0.057668711656441725,1.0,0.0,0.0,0.0,0.0,0.0
0.11521084337349399,1.0,0.17391304347826086,0.06666666666666667,0.10061349693251534,1.0,0.0,0.0,0.0,0.0,0.0
0.02108433734939759,0.3082901554404145,0.043478260869565216,0.06666666666666667,0.04233128834355829,1.0,0.0,0.0,0.0,0.0,0.0
0.08885542168674698,0.1917098445595855,0.13043478260869565,0.06666666666666667,0.06441717791411043,0.0,0.0,0.0,1.0,0.0,0.0
0.025602409638554216,0.2629533678756477,0.08695652173913043,0.0,0.04539877300613497,0.0,0.0,0.0,0.0,1.0,0.0
0.1566265060240964,0.48445595854922274,0.13043478260869565,0.13333333333333336,0.13558282208588956,0.0,0.0,0.0,1.0,0.0,0.0
0.020331325301204822,0.24352331606217614,0.08695652173913043,0.06666666666666667,0.07668711656441718,0.0,0.0,0.0,1.0,0.0,0.0
0.06626506024096385,0.3082901554404145,0.08695652173913043,0.06666666666666667,0.06134969325153374,1.0,0.0,0.0,0.0,0.0,0.0
0.14156626506024098,0.9300518134715026,0.13043478260869565,0.2,0.11042944785276074,1.0,0.0,0.0,0.0,0.0,0.0
0.023795180722891565,0.04922279792746109,0.08695652173913043,0.0,0.04539877300613497,0.0,0.0,0.0,0.0,1.0,0.0
0.013478915662650602,0.07512953367875641,0.08695652173913043,0.0,0.044171779141104296,0.0,0.0,0.0,1.0,0.0,0.0
0.02786144578313253,1.0,0.0,0.0,0.020858895705521473,0.0,1.0,0.0,0.0,0.0,0.0
0.015813253012048195,0.2629533678756477,0.043478260869565216,0.06666666666666667,0.03374233128834356,0.0,0.0,0.0,1.0,0.0,0.0
0.012801204819277108,0.3082901554404145,0.0,0.0,0.022699386503067485,0.0,1.0,0.0,0.0,0.0,0.0
0.035391566265060244,0.3082901554404145,0.08695652173913043,0.0,0.04049079754601227,0.0,0.0,0.0,0.0,1.0,0.0
0.057078313253012054,0.9041450777202074,0.13043478260869565,0.06666666666666667,0.07177914110429448,1.0,0.0,0.0,0.0,0.0,0.0
0.00828313253012048,0.48445595854922274,0.0,0.0,0.01717791411042945,0.0,1.0,0.0,0.0,0.0,0.0
0.017319277108433735,0.39896373056994827,0.043478260869565216,0.06666666666666667,0.03987730061349694,0.0,0.0,0.0,1.0,0.0,0.0
0.018825301204819275,0.48445595854922274,0.043478260869565216,0.0,0.0392638036809816,0.0,1.0,0.0,0.0,0.0,0.0
0.013554216867469882,0.2823834196891192,0.043478260869565216,0.06666666666666667,0.044171779141104296,0.0,1.0,0.0,0.0,0.0,0.0
0.021076807228915667,0.25129533678756477,0.08695652173913043,0.0,0.030061349693251534,0.0,0.0,0.0,1.0,0.0,0.0
0.017311746987951807,0.2823834196891192,0.043478260869565216,0.0,0.0392638036809816,0.0,1.0,0.0,0.0,0.0,0.0
0.06400602409638553,0.2823834196891192,0.17391304347826086,0.13333333333333336,0.08650306748466258,0.0,0.0,0.0,1.0,0.0,0.0
0.021076807228915667,0.1787564766839378,0.13043478260869565,0.13333333333333336,0.06748466257668712,0.0,0.0,0.0,0.0,1.0,0.0
0.035391566265060244,0.3082901554404145,0.043478260869565216,0.0,0.04601226993865031,0.0,0.0,0.0,0.0,1.0,0.0
0.07003012048192772,1.0,0.043478260869565216,0.06666666666666667,0.03803680981595092,0.0,0.0,0.0,0.0,1.0,0.0
0.025602409638554216,0.25129533678756477,0.08695652173913043,0.06666666666666667,0.04049079754601227,0.0,0.0,0.0,1.0,0.0,0.0
0.2168674698795181,0.705958549222798,0.08695652173913043,0.06666666666666667,0.08220858895705521,0.0,0.0,0.0,0.0,0.0,1.0
0.03463855421686747,0.4248704663212435,0.08695652173913043,0.13333333333333336,0.06809815950920245,0.0,0.0,0.0,1.0,0.0,0.0
0.04367469879518073,0.2765544041450777,0.08695652173913043,0.06666666666666667,0.053987730061349694,1.0,0.0,0.0,0.0,0.0,0.0
0.02635542168674699,0.24352331606217614,0.043478260869565216,0.0,0.04049079754601227,0.0,0.0,1.0,0.0,0.0,0.0
0.02484939759036145,0.48445595854922274,0.08695652173913043,0.0,0.04110429447852761,1.0,0.0,0.0,0.0,0.0,0.0
0.033885542168674704,0.39896373056994827,0.08695652173913043,0.06666666666666667,0.06380368098159508,1.0,0.0,0.0,0.0,0.0,0.0
0.35240963855421686,0.9300518134715026,0.17391304347826086,0.2,0.18404907975460122,0.0,0.0,0.0,0.0,0.0,1.0
0.07003012048192772,0.39896373056994827,0.08695652173913043,0.06666666666666667,0.06687116564417178,1.0,0.0,0.0,0.0,0.0,0.0
0.0963855421686747,0.705958549222798,0.26086956521739135,0.13333333333333336,0.18343558282208589,0.0,0.0,0.0,0.0,0.0,1.0
0.10316265060240964,0.9041450777202074,0.17391304347826086,0.13333333333333336,0.08220858895705521,0.0,0.0,0.0,0.0,0.0,1.0
0.1490963855421687,0.9041450777202074,0.17391304347826086,0.2,0.13558282208588956,0.0,0.0,0.0,0.0,0.0,1.0
0.02484939759036145,0.25129533678756477,0.043478260869565216,0.06666666666666667,0.030061349693251534,0.0,1.0,0.0,0.0,0.0,0.0
0.035391566265060244,0.48445595854922274,0.08695652173913043,0.13333333333333336,0.060122699386503074,0.0,1.0,0.0,0.0,0.0,0.0
0.05045180722891567,1.0,0.043478260869565216,0.06666666666666667,0.04049079754601227,0.0,1.0,0.0,0.0,0.0,0.0
0.01656626506024096,0.1917098445595855,0.043478260869565216,0.06666666666666667,0.04171779141104295,0.0,1.0,0.0,0.0,0.0,0.0
0.11897590361445784,0.25129533678756477,0.17391304347826086,0.4,0.1521472392638037,0.0,0.0,0.0,1.0,0.0,0.0
0.21611445783132532,1.0,0.13043478260869565,0.06666666666666667,0.13987730061349693,0.0,0.0,0.0,1.0,0.0,0.0
0.035391566265060244,0.48445595854922274,0.08695652173913043,0.0,0.05337423312883436,0.0,0.0,0.0,1.0,0.0,0.0
0.017319277108433735,0.24352331606217614,0.043478260869565216,0.06666666666666667,0.06196319018404909,0.0,1.0,0.0,0.0,0.0,0.0
0.025602409638554216,1.0,0.0,0.0,0.03374233128834356,0.0,1.0,0.0,0.0,0.0,0.0
0.08509036144578314,0.705958549222798,0.13043478260869565,0.06666666666666667,0.08098159509202454,1.0,0.0,0.0,0.0,0.0,0.0
0.39006024096385544,1.0,0.21739130434782608,0.4,0.25889570552147245,0.0,0.0,0.0,1.0,0.0,0.0
0.045180722891566265,1.0,0.043478260869565216,0.0,0.0343558282208589,0.0,1.0,0.0,0.0,0.0,0.0
0.035391566265060244,0.25129533678756477,0.043478260869565216,0.06666666666666667,0.04294478527607362,0.0,1.0,0.0,0.0,0.0,0.0
0.02786144578313253,0.705958549222798,0.043478260869565216,0.06666666666666667,0.03680981595092025,0.0,1.0,0.0,0.0,0.0,0.0
0.058734939759036146,0.4248704663212435,0.13043478260869565,0.0,0.07730061349693251,0.0,0.0,0.0,0.0,0.0,1.0
0.01656626506024096,0.1787564766839378,0.043478260869565216,0.0,0.03251533742331288,0.0,0.0,0.0,1.0,0.0,0.0
0.058734939759036146,0.8134715025906736,0.08695652173913043,0.06666666666666667,0.06257668711656442,1.0,0.0,0.0,0.0,0.0,0.0
0.040655120481927716,0.2629533678756477,0.08695652173913043,0.0,0.060122699386503074,0.0,0.0,0.0,1.0,0.0,0.0
0.048945783132530125,0.48445595854922274,0.08695652173913043,0.06666666666666667,0.06073619631901841,0.0,0.0,0.0,1.0,0.0,0.0
0.02484939759036145,0.04922279792746109,0.08695652173913043,0.06666666666666667,0.05582822085889571,0.0,0.0,0.0,1.0,0.0,0.0
0.035391566265060244,1.0,0.043478260869565216,0.0,0.027607361963190184,0.0,1.0,0.0,0.0,0.0,0.0
0.033885542168674704,0.3082901554404145,0.043478260869565216,0.0,0.0343558282208589,0.0,0.0,0.0,1.0,0.0,0.0
0.0655120481927711,1.0,0.043478260869565216,0.06666666666666667,0.0392638036809816,0.0,0.0,0.0,0.0,1.0,0.0
0.05421686746987952,0.6839378238341969,0.13043478260869565,0.13333333333333336,0.07116564417177913,0.0,0.0,0.0,1.0,0.0,0.0
0.020331325301204822,0.705958549222798,0.043478260869565216,0.06666666666666667,0.0392638036809816,0.0,1.0,0.0,0.0,0.0,0.0
0.058734939759036146,0.6839378238341969,0.13043478260869565,0.13333333333333336,0.06503067484662577,1.0,0.0,0.0,0.0,0.0,0.0
0.03614457831325302,0.25129533678756477,0.0,0.0,0.06196319018404909,0.0,0.0,0.0,1.0,0.0,0.0
0.01807228915662651,0.2629533678756477,0.043478260869565216,0.0,0.030061349693251534,0.0,1.0,0.0,0.0,0.0,0.0
0.030873493975903617,0.39896373056994827,0.08695652173913043,0.06666666666666667,0.060122699386503074,1.0,0.0,0.0,0.0,0.0,0.0
0.035391566265060244,0.9041450777202074,0.043478260869565216,0.06666666666666667,0.0392638036809816,0.0,1.0,0.0,0.0,0.0,0.0
0.054969879518072286,0.25129533678756477,0.13043478260869565,0.06666666666666667,0.05276073619631902,0.0,0.0,0.0,0.0,1.0,0.0
0.11897590361445784,0.48445595854922274,0.13043478260869565,0.0,0.08650306748466258,0.0,0.0,0.0,0.0,0.0,1.0
0.054969879518072286,0.2823834196891192,0.08695652173913043,0.06666666666666667,0.049693251533742336,1.0,0.0,0.0,0.0,0.0,0.0
0.02484939759036145,0.705958549222798,0.0,0.0,0.025153374233128835,0.0,1.0,0.0,0.0,0.0,0.0
0.020331325301204822,0.24352331606217614,0.08695652173913043,0.06666666666666667,0.05276073619631902,0.0,0.0,0.0,1.0,0.0,0.0
0.12575301204819278,1.0,0.08695652173913043,0.0,0.07116564417177913,1.0,0.0,0.0,0.0,0.0,0.0
0.02484939759036145,0.9041450777202074,0.0,0.06666666666666667,0.02699386503067485,0.0,0.0,0.0,0.0,0.0,1.0
0.07756024096385541,0.48445595854922274,0.08695652173913043,0.06666666666666667,0.07668711656441718,0.0,0.0,0.0,1.0,0.0,0.0
0.03237951807228916,0.2629533678756477,0.08695652173913043,0.0,0.04171779141104295,1.0,0.0,0.0,0.0,0.0,0.0
0.01792168674698795,0.15025906735751293,0.0,0.0,0.02147239263803681,0.0,1.0,0.0,0.0,0.0,0.0
0.19427710843373497,0.48445595854922274,0.21739130434782608,0.2,0.14662576687116566,1.0,0.0,0.0,0.0,0.0,0.0
0.0655120481927711,0.6839378238341969,0.13043478260869565,0.13333333333333336,0.07914110429447853,1.0,0.0,0.0,0.0,0.0,0.0
0.04292168674698795,0.6839378238341969,0.08695652173913043,0.0,0.0392638036809816,0.0,0.0,0.0,1.0,0.0,0.0
0.024096385542168676,0.25129533678756477,0.043478260869565216,0.06666666666666667,0.033128834355828224,0.0,0.0,0.0,0.0,1.0,0.0
0.03463855421686747,0.1787564766839378,0.08695652173913043,0.06666666666666667,0.06871165644171778,1.0,0.0,0.0,0.0,0.0,0.0
0.05045180722891567,0.1917098445595855,0.08695652173913043,0.06666666666666667,0.05030674846625767,0.0,0.0,0.0,1.0,0.0,0.0
0.013554216867469882,0.3082901554404145,0.0,0.0,0.017791411042944787,0.0,1.0,0.0,0.0,0.0,0.0
0.035391566265060244,0.48445595854922274,0.08695652173913043,0.0,0.055214723926380375,0.0,0.0,0.0,1.0,0.0,0.0
0.10391566265060243,0.48445595854922274,0.34782608695652173,0.33333333333333337,0.13558282208588956,0.0,1.0,0.0,0.0,0.0,0.0
0.05045180722891567,0.2823834196891192,0.08695652173913043,0.13333333333333336,0.11595092024539877,0.0,0.0,0.0,0.0,0.0,1.0
0.07756024096385541,0.9041450777202074,0.08695652173913043,0.0,0.06687116564417178,1.0,0.0,0.0,0.0,0.0,0.0
0.1641566265060241,0.3341968911917098,0.34782608695652173,0.5333333333333333,0.21104294478527608,0.0,0.0,0.0,1.0,0.0,0.0
0.015813253012048195,0.1787564766839378,0.08695652173913043,0.06666666666666667,0.05889570552147239,1.0,0.0,0.0,0.0,0.0,0.0
0.05045180722891567,0.48445595854922274,0.08695652173913043,0.06666666666666667,0.06871165644171778,0.0,0.0,0.0,1.0,0.0,0.0
0.024096385542168676,0.705958549222798,0.043478260869565216,0.0,0.038650306748466264,0.0,1.0,0.0,0.0,0.0,0.0
0.11069277108433737,0.9300518134715026,0.17391304347826086,0.2,0.1049079754601227,0.0,0.0,0.0,0.0,1.0,0.0
0.01490963855421687,0.1787564766839378,0.08695652173913043,0.0,0.04478527607361964,1.0,0.0,0.0,0.0,0.0,0.0
0.05045180722891567,0.39896373056994827,0.08695652173913043,0.06666666666666667,0.07239263803680981,0.0,0.0,0.0,0.0,1.0,0.0
0.05798192771084338,0.6839378238341969,0.13043478260869565,0.13333333333333336,0.06441717791411043,1.0,0.0,0.0,0.0,0.0,0.0
0.033885542168674704,0.48445595854922274,0.043478260869565216,0.06666666666666667,0.047239263803680986,0.0,1.0,0.0,0.0,0.0,0.0
0.04819277108433736,0.2823834196891192,0.13043478260869565,0.06666666666666667,0.1098159509202454,0.0,0.0,0.0,0.0,0.0,1.0
0.020331325301204822,0.705958549222798,0.043478260869565216,0.06666666666666667,0.03496932515337423,0.0,1.0,0.0,0.0,0.0,0.0
0.10391566265060243,0.9300518134715026,0.08695652173913043,0.06666666666666667,0.06503067484662577,0.0,1.0,0.0,0.0,0.0,0.0
0.05798192771084338,0.705958549222798,0.043478260869565216,0.0,0.03742331288343559,1.0,0.0,0.0,0.0,0.0,0.0
0.06626506024096385,0.15025906735751293,0.13043478260869565,0.06666666666666667,0.08711656441717791,0.0,0.0,0.0,0.0,1.0,0.0
0.018825301204819275,0.48445595854922274,0.0,0.0,0.015950920245398775,0.0,0.0,0.0,1.0,0.0,0.0
0.08132530120481929,0.705958549222798,0.13043478260869565,0.06666666666666667,0.08834355828220859,0.0,0.0,0.0,0.0,0.0,1.0
0.02108433734939759,0.705958549222798,0.043478260869565216,0.06666666666666667,0.03987730061349694,0.0,1.0,0.0,0.0,0.0,0.0
