Price,Address,Beds,Baths,Property_Type_1.0,Property_Type_2.0,Property_Type_3.0,Property_Type_4.0,Property_Type_5.0,Property_Type_6.0
0.013554216867469882,0.3082901554404145,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.10015060240963855,0.705958549222798,0.17391304347826086,0.13333333333333336,1.0,0.0,0.0,0.0,0.0,0.0
0.017319277108433735,0.1917098445595855,0.043478260869565216,0.06666666666666667,0.0,1.0,0.0,0.0,0.0,0.0
0.005271084337349397,0.2823834196891192,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.07003012048192772,1.0,0.043478260869565216,0.06666666666666667,0.0,1.0,0.0,0.0,0.0,0.0
0.020331325301204822,0.25129533678756477,0.043478260869565216,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.10165662650602411,1.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.1566265060240964,0.9300518134715026,0.08695652173913043,0.13333333333333336,0.0,1.0,0.0,0.0,0.0,0.0
0.023343373493975902,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.05045180722891567,0.4248704663212435,0.08695652173913043,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.012801204819277108,0.2823834196891192,0.043478260869565216,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.018825301204819275,0.15025906735751293,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.012040662650602413,0.1787564766839378,0.08695652173913043,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.017319277108433735,0.15025906735751293,0.043478260869565216,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.03614457831325302,0.25129533678756477,0.08695652173913043,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.11069277108433737,0.6839378238341969,0.17391304347826086,0.13333333333333336,0.0,0.0,0.0,0.0,0.0,1.0
0.03162650602409639,0.07512953367875641,0.13043478260869565,0.13333333333333336,0.0,0.0,0.0,1.0,0.0,0.0
0.011897590361445783,0.07512953367875641,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.054969879518072286,0.705958549222798,0.08695652173913043,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.020933734939759037,0.48445595854922274,0.043478260869565216,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.2823834196891192,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
