Price,Address,Beds,Baths,Property_Type_1.0,Property_Type_2.0,Property_Type_3.0,Property_Type_4.0,Property_Type_5.0,Property_Type_6.0
-0.8388554216867469,-0.47409326424870457,-0.7391304347826086,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
-0.8689759036144578,0.36787564766839376,-0.826086956521739,-0.8666666666666667,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
-0.9701807228915662,-0.49740932642487046,-0.9130434782608695,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.9638554216867469,-0.4468911917098446,-0.9130434782608695,-0.8666666666666667,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.9126506024096385,-0.5129533678756477,-0.7391304347826086,-0.7333333333333333,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9774096385542168,-0.5129533678756477,-0.9130434782608695,-0.8666666666666667,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.914156626506024,0.36787564766839376,-0.826086956521739,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
-0.9201807228915662,-0.031088082901554515,-0.826086956521739,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
-0.8644578313253011,-0.15025906735751304,-0.6521739130434783,-0.6,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.8900602409638554,-0.383419689119171,-0.9130434782608695,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
-0.8689759036144578,1.0,-0.9130434782608695,-0.8666666666666667,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
-0.8388554216867469,0.6269430051813472,-0.826086956521739,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.8900602409638554,1.0,-0.9130434782608695,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
-0.8524096385542168,0.36787564766839376,-0.7391304347826086,-0.8666666666666667,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
-0.9759186746987951,-0.6994818652849741,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.7243975903614457,1.0,-0.7391304347826086,-0.7333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
-0.928012048192771,-0.5129533678756477,-0.7391304347826086,-0.7333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
-0.9352409638554217,-0.43523316062176165,-0.5652173913043478,-0.7333333333333333,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
-0.9623493975903614,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.950301204819277,0.8082901554404147,-0.9130434782608695,-0.8666666666666667,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.9397590361445782,-0.031088082901554515,-0.826086956521739,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
-0.8448795180722891,-0.031088082901554515,-0.826086956521739,-0.8666666666666667,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
-0.9804216867469879,-0.43523316062176165,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.9201807228915662,1.0,-0.9130434782608695,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
-0.8087349397590361,0.8601036269430051,-0.826086956521739,-0.8666666666666667,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
-0.8539156626506024,1.0,-0.9130434782608695,-0.8666666666666667,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.8900602409638554,-0.6994818652849741,-0.9130434782608695,-0.8666666666666667,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.8930722891566264,0.36787564766839376,-0.826086956521739,-0.8666666666666667,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.8599397590361445,-0.616580310880829,-0.826086956521739,-0.8666666666666667,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
-0.8990963855421685,-0.20207253886010346,-0.826086956521739,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9292168674698794,0.6269430051813472,-0.9130434782608695,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
-0.891566265060241,-0.43523316062176165,-0.9130434782608695,-0.8666666666666667,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.8900602409638554,-0.49740932642487046,-0.7391304347826086,-0.8666666666666667,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
-0.9849397590361445,-0.6994818652849741,-0.9130434782608695,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
-0.9728915662650601,-0.43523316062176165,-0.9130434782608695,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.9578313253012047,-0.031088082901554515,-0.826086956521739,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
-0.9457831325301204,-0.47409326424870457,-0.826086956521739,-0.8666666666666667,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9126506024096385,-0.5129533678756477,-0.826086956521739,-0.7333333333333333,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
-0.9683734939759036,-0.20207253886010346,-0.9130434782608695,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.8087349397590361,-0.43523316062176165,-0.7391304347826086,-0.7333333333333333,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.5963855421686746,1.0,-0.7391304347826086,-0.8666666666666667,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.950301204819277,-0.5129533678756477,-0.826086956521739,-0.8666666666666667,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.5662650602409638,0.411917098445596,-0.7391304347826086,-0.7333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
-0.5512048192771084,1.0,-0.7391304347826086,-0.6,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
-0.9593373493975903,-0.20207253886010346,-0.9130434782608695,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.9201807228915662,-0.383419689119171,-0.7391304347826086,-0.7333333333333333,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
-0.8237951807228915,0.411917098445596,-0.7391304347826086,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.8900602409638554,-0.3316062176165804,-0.9130434782608695,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.928012048192771,-0.3316062176165804,-0.9130434782608695,-0.8666666666666667,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.9623493975903614,-1.0,-0.9130434782608695,-0.8666666666666667,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
-0.9292168674698794,-0.15025906735751304,-0.826086956521739,-0.7333333333333333,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
-0.9427710843373494,-0.031088082901554515,-0.9130434782608695,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.9653614457831324,-0.5129533678756477,-0.9130434782608695,-0.8666666666666667,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.9762048192771083,-1.0,-0.9130434782608695,-0.8666666666666667,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
-0.9804216867469879,-0.43523316062176165,-0.826086956521739,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9367469879518071,-0.5129533678756477,-0.826086956521739,-0.7333333333333333,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
-0.9701807228915662,-0.15025906735751304,-0.9130434782608695,-0.8666666666666667,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
0.14909638554216875,0.8601036269430051,-0.6521739130434783,-0.6,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
-0.8689759036144578,-0.383419689119171,-0.5652173913043478,-0.8666666666666667,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
-0.8524096385542168,0.36787564766839376,-0.9130434782608695,-0.8666666666666667,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.8900602409638554,0.8601036269430051,-0.826086956521739,-0.7333333333333333,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.9277108433734939,-0.49740932642487046,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
-0.8749999999999999,0.36787564766839376,-0.7391304347826086,-0.7333333333333333,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9292168674698794,-0.383419689119171,-0.9130434782608695,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
-0.9683734939759036,-0.43523316062176165,-0.9130434782608695,-0.8666666666666667,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.9292168674698794,-0.6994818652849741,-0.826086956521739,-0.8666666666666667,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
-0.9578313253012047,-0.49740932642487046,-0.9130434782608695,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.8900602409638554,-0.8497409326424872,-0.826086956521739,-0.7333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
-0.9442771084337349,-0.3316062176165804,-0.9130434782608695,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.8222891566265059,0.8601036269430051,-0.826086956521739,-0.6,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
0.14156626506024117,0.8082901554404147,-0.4782608695652173,0.19999999999999996,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
-0.9743975903614457,0.8601036269430051,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
-0.7996987951807228,1.0,-0.826086956521739,-0.7333333333333333,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
-0.9367469879518071,-0.43523316062176165,-0.826086956521739,-0.8666666666666667,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9623493975903614,0.8601036269430051,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.9731927710843373,-1.0,-0.826086956521739,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
-0.8749999999999999,-0.49740932642487046,-0.826086956521739,-0.8666666666666667,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
-0.9283132530120481,0.8601036269430051,-0.826086956521739,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
-0.8524096385542168,0.36787564766839376,-0.9130434782608695,-0.8666666666666667,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.9277259036144577,-0.031088082901554515,-0.826086956521739,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
-0.8900753012048193,0.8082901554404147,-0.826086956521739,-0.8666666666666667,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.49096385542168663,-0.47409326424870457,0.1304347826086958,-0.33333333333333326,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
-0.9713855421686746,-0.6424870466321244,-0.826086956521739,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
-0.8689759036144578,-0.383419689119171,-0.826086956521739,-0.7333333333333333,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
-0.9743975903614457,-0.43523316062176165,-0.9130434782608695,-0.8666666666666667,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.9924698795180722,-0.6424870466321244,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.9593373493975903,-0.15025906735751304,-0.9130434782608695,-0.8666666666666667,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.9021084337349397,-0.43523316062176165,-0.826086956521739,-0.7333333333333333,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.09939759036144569,0.8601036269430051,-0.7391304347826086,-0.6,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.7018072289156625,-0.15025906735751304,-0.6521739130434783,-0.7333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
-0.9789156626506024,-0.031088082901554515,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.9789156626506024,-0.383419689119171,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.8840361445783131,0.411917098445596,-0.826086956521739,-0.8666666666666667,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.769578313253012,-0.616580310880829,-0.7391304347826086,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.8388554216867469,-0.49740932642487046,-0.9130434782608695,-0.8666666666666667,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
-0.792168674698795,0.8082901554404147,-0.7391304347826086,-0.7333333333333333,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9021084337349397,-0.3316062176165804,-0.9130434782608695,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.7484939759036144,1.0,-0.9130434782608695,-0.8666666666666667,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
-0.8328313253012047,-0.43523316062176165,-0.7391304347826086,-0.8666666666666667,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.45331325301204806,0.8601036269430051,-0.7391304347826086,-0.6,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
-0.9096385542168675,1.0,-0.9130434782608695,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.928012048192771,-0.15025906735751304,-0.7391304347826086,-0.8666666666666667,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
-0.9728915662650601,-0.43523316062176165,-0.9130434782608695,-0.8666666666666667,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.9533132530120482,-0.9015544041450778,-0.826086956521739,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
-0.9126506024096385,-0.383419689119171,-0.826086956521739,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
-0.9039156626506023,-0.6424870466321244,-0.826086956521739,-0.8666666666666667,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.8689759036144578,-0.15025906735751304,-0.7391304347826086,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.8749999999999999,0.36787564766839376,-0.826086956521739,-0.8666666666666667,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.8222891566265059,-0.616580310880829,-0.7391304347826086,-0.8666666666666667,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
-0.9849397590361445,-0.49740932642487046,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.9472891566265059,-0.43523316062176165,-0.826086956521739,-0.8666666666666667,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9518072289156626,-0.49740932642487046,-0.9130434782608695,-0.8666666666666667,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
-0.5361445783132529,-0.15025906735751304,-0.6521739130434783,-0.4666666666666667,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
-0.7996987951807228,-0.49740932642487046,-0.6521739130434783,-0.4666666666666667,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
-0.9608433734939759,-0.49740932642487046,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.8448795180722891,0.8082901554404147,-0.826086956521739,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.7876506024096385,1.0,-0.826086956521739,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9608433734939759,-0.43523316062176165,-0.826086956521739,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.8990963855421685,-0.20207253886010346,-0.826086956521739,-0.8666666666666667,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9427710843373494,-0.616580310880829,-0.9130434782608695,-0.8666666666666667,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
-0.9427710843373494,-0.616580310880829,-0.9130434782608695,-0.8666666666666667,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.9743975903614457,-0.47409326424870457,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.9292168674698794,0.8082901554404147,-0.9130434782608695,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
-0.9737951807228915,-0.47409326424870457,-0.9130434782608695,-0.8666666666666667,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.9774096385542168,-0.4468911917098446,-0.9130434782608695,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.9427710843373494,-0.6994818652849741,-0.826086956521739,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
-0.8795180722891566,0.36787564766839376,-0.826086956521739,-0.8666666666666667,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.9698795180722891,-0.8497409326424872,-0.9130434782608695,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
-0.6867469879518071,-0.43523316062176165,-0.4782608695652173,-0.7333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
-0.9653614457831324,0.8601036269430051,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.9277108433734939,-0.383419689119171,-0.826086956521739,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
-0.641566265060241,-0.031088082901554515,-0.6521739130434783,-0.8666666666666667,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
-0.8388554216867469,0.36787564766839376,-0.7391304347826086,-0.8666666666666667,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
-0.9608433734939759,-0.6424870466321244,-0.826086956521739,-0.8666666666666667,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.9731927710843373,-0.5129533678756477,-0.826086956521739,-0.8666666666666667,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
-0.9623493975903614,-0.43523316062176165,-0.826086956521739,-0.8666666666666667,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
-0.9743975903614457,-0.383419689119171,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.9292168674698794,1.0,-0.826086956521739,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.6867469879518071,-0.616580310880829,-0.3913043478260869,-0.19999999999999996,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
-0.8990963855421685,1.0,-0.826086956521739,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.9427710843373494,-0.20207253886010346,-0.826086956521739,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
-0.769578313253012,-0.031088082901554515,-0.826086956521739,-0.7333333333333333,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.930722891566265,0.8601036269430051,-0.9130434782608695,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9593373493975903,0.8601036269430051,-0.9130434782608695,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
-0.716867469879518,1.0,-0.826086956521739,-0.7333333333333333,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.8087349397590361,-0.49740932642487046,-0.9130434782608695,-0.8666666666666667,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
-0.9427710843373494,-0.031088082901554515,-0.9130434782608695,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.9442771084337349,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.9638554216867469,-0.15025906735751304,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.9593373493975903,-0.20207253886010346,-0.9130434782608695,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.9578313253012047,-0.5129533678756477,-0.826086956521739,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
-0.9608433734939759,1.0,-0.9130434782608695,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.9698795180722891,-0.616580310880829,-0.9130434782608695,-0.8666666666666667,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.9051204819277108,-0.383419689119171,-0.826086956521739,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9533132530120482,-0.49740932642487046,-0.9130434782608695,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.8900602409638554,-0.383419689119171,-0.826086956521739,-0.8666666666666667,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
-0.8524096385542168,0.8601036269430051,-0.826086956521739,-0.8666666666666667,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.8825301204819276,-0.20207253886010346,-0.826086956521739,-0.8666666666666667,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
-0.8719879518072289,1.0,-0.9130434782608695,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
-0.9472891566265059,0.8082901554404147,-0.826086956521739,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
-0.950301204819277,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.969894578313253,0.36787564766839376,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.8087349397590361,0.8082901554404147,-0.826086956521739,-0.8666666666666667,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.9653614457831324,0.8601036269430051,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.8749999999999999,0.36787564766839376,-0.826086956521739,-0.7333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
-0.6716867469879517,0.8082901554404147,-0.6521739130434783,-0.6,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
-0.8072289156626505,0.411917098445596,-0.4782608695652173,-0.7333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
-0.9186746987951806,0.411917098445596,-0.826086956521739,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
-0.8388554216867469,-0.616580310880829,-0.826086956521739,-0.6,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
-0.9683734939759036,-0.47409326424870457,-0.9130434782608695,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
-0.9750753012048192,-0.6994818652849741,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.9623493975903614,-0.383419689119171,-0.9130434782608695,-0.8666666666666667,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.9759036144578312,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.9518072289156626,-0.49740932642487046,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.9728915662650601,-0.8497409326424872,-0.826086956521739,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
-0.8689759036144578,-0.49740932642487046,-0.826086956521739,-0.8666666666666667,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
-0.8719879518072289,-0.20207253886010346,-0.7391304347826086,-0.8666666666666667,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.5376506024096385,0.8601036269430051,-0.826086956521739,-0.8666666666666667,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
-0.9277108433734939,1.0,-0.9130434782608695,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
-0.9849397590361445,-0.5129533678756477,-0.826086956521739,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
