Price,Address,Beds,Baths,Property_Type_1.0,Property_Type_2.0,Property_Type_3.0,Property_Type_4.0,Property_Type_5.0,Property_Type_6.0
480000,595000,2,2,0.0,1.0,0.0,0.0,0.0,0.0
230000,355000,1,1,0.0,1.0,0.0,0.0,0.0,0.0
1200000,400000,4,4,0.0,0.0,0.0,0.0,0.0,1.0
360000,343000,4,2,1.0,0.0,0.0,0.0,0.0,0.0
475000,433000,3,3,0.0,1.0,0.0,0.0,0.0,0.0
650000,595000,6,3,0.0,0.0,0.0,0.0,0.0,1.0
350000,433000,2,1,0.0,0.0,0.0,1.0,0.0,0.0
595000,605000,3,2,0.0,0.0,0.0,1.0,0.0,0.0
350000,343000,2,2,0.0,0.0,1.0,0.0,0.0,0.0
375000,400000,3,1,0.0,0.0,0.0,1.0,0.0,0.0
325000,275000,3,2,1.0,0.0,0.0,0.0,0.0,0.0
240000,320000,2,1,0.0,1.0,0.0,0.0,0.0,0.0
375000,355000,3,3,1.0,0.0,0.0,0.0,0.0,0.0
349950,343000,3,1,0.0,0.0,0.0,1.0,0.0,0.0
815000,632000,3,3,0.0,0.0,0.0,1.0,0.0,0.0
425000,518500,2,2,0.0,1.0,0.0,0.0,0.0,0.0
395000,605000,2,2,0.0,1.0,0.0,0.0,0.0,0.0
549000,410000,5,4,1.0,0.0,0.0,0.0,0.0,0.0
795000,595000,3,1,0.0,0.0,1.0,0.0,0.0,0.0
665000,518500,4,2,1.0,0.0,0.0,0.0,0.0,0.0
295000,410000,2,2,0.0,1.0,0.0,0.0,0.0,0.0
370000,375000,2,1,0.0,1.0,0.0,0.0,0.0,0.0
2500000,410000,5,6,0.0,0.0,0.0,0.0,0.0,1.0
1200000,605000,4,1,0.0,0.0,0.0,1.0,0.0,0.0
325000,320000,2,1,0.0,0.0,0.0,1.0,0.0,0.0
495000,632000,2,2,0.0,1.0,0.0,0.0,0.0,0.0
3750000,375000,6,4,0.0,1.0,0.0,0.0,0.0,0.0
395000,433000,3,1,0.0,0.0,0.0,1.0,0.0,0.0
320000,304000,2,1,0.0,1.0,0.0,0.0,0.0,0.0
259000,400000,1,1,0.0,1.0,0.0,0.0,0.0,0.0
995000,632000,3,3,0.0,0.0,0.0,1.0,0.0,0.0
295000,365000,3,1,1.0,0.0,0.0,0.0,0.0,0.0
340000,518500,2,1,0.0,1.0,0.0,0.0,0.0,0.0
330000,375000,1,1,0.0,1.0,0.0,0.0,0.0,0.0
300000,355000,2,1,0.0,1.0,0.0,0.0,0.0,0.0
375000,632000,2,1,0.0,0.0,0.0,1.0,0.0,0.0
485000,518500,4,3,0.0,0.0,0.0,0.0,0.0,1.0
1450000,605000,5,2,0.0,0.0,0.0,1.0,0.0,0.0
495000,400000,4,2,1.0,0.0,0.0,0.0,0.0,0.0
2500000,605000,5,4,0.0,0.0,0.0,0.0,0.0,1.0
300000,510000,2,1,0.0,1.0,0.0,0.0,0.0,0.0
235000,343000,1,1,0.0,1.0,0.0,0.0,0.0,0.0
850000,518500,3,3,0.0,0.0,1.0,0.0,0.0,0.0
325000,365000,1,1,0.0,0.0,0.0,0.0,1.0,0.0
240000,340000,2,1,0.0,1.0,0.0,0.0,0.0,0.0
340000,340000,3,1,1.0,0.0,0.0,0.0,0.0,0.0
235000,304000,1,1,0.0,1.0,0.0,0.0,0.0,0.0
635000,400000,3,2,1.0,0.0,0.0,0.0,0.0,0.0
360000,343000,2,2,0.0,1.0,0.0,0.0,0.0,0.0
475000,510000,3,3,1.0,0.0,0.0,0.0,0.0,0.0
695000,375000,3,2,0.0,1.0,0.0,0.0,0.0,0.0
1595000,632000,4,4,0.0,0.0,0.0,1.0,0.0,0.0
370000,347500,3,2,0.0,0.0,0.0,1.0,0.0,0.0
395000,320000,3,2,0.0,0.0,0.0,1.0,0.0,0.0
308000,347500,2,3,0.0,0.0,0.0,1.0,0.0,0.0
470000,347500,3,1,0.0,0.0,0.0,1.0,0.0,0.0
575000,632000,1,1,0.0,0.0,0.0,1.0,0.0,0.0
435000,632000,2,1,0.0,1.0,0.0,0.0,0.0,0.0
375000,365000,2,1,0.0,0.0,0.0,1.0,0.0,0.0
165000,275000,1,1,0.0,1.0,0.0,0.0,0.0,0.0
339000,320000,2,1,0.0,1.0,0.0,0.0,0.0,0.0
345000,320000,2,2,0.0,0.0,0.0,1.0,0.0,0.0
1950000,518500,5,5,0.0,0.0,0.0,0.0,0.0,1.0
210000,340000,2,1,0.0,1.0,0.0,0.0,0.0,0.0
349000,275000,3,4,1.0,0.0,0.0,0.0,0.0,0.0
240000,304000,1,1,0.0,1.0,0.0,0.0,0.0,0.0
475000,304000,3,2,0.0,1.0,0.0,0.0,0.0,0.0
3700000,632000,5,3,1.0,0.0,0.0,0.0,0.0,0.0
1650000,632000,5,3,0.0,0.0,0.0,1.0,0.0,0.0
475000,275000,3,1,1.0,0.0,0.0,0.0,0.0,0.0
199000,433000,1,1,0.0,0.0,0.0,0.0,1.0,0.0
350000,320000,4,2,0.0,1.0,0.0,0.0,0.0,0.0
650000,410000,2,2,0.0,0.0,0.0,1.0,0.0,0.0
350000,347500,3,1,0.0,0.0,0.0,1.0,0.0,0.0
250000,304000,2,1,0.0,0.0,0.0,0.0,1.0,0.0
1100000,605000,4,4,1.0,0.0,0.0,0.0,0.0,0.0
250000,320000,3,2,0.0,0.0,0.0,1.0,0.0,0.0
275000,343000,2,1,0.0,0.0,0.0,1.0,0.0,0.0
165000,340000,1,1,0.0,1.0,0.0,0.0,0.0,0.0
585000,355000,5,3,0.0,0.0,0.0,1.0,0.0,0.0
295000,275000,2,1,0.0,0.0,0.0,0.0,1.0,0.0
295000,304000,2,1,0.0,1.0,0.0,0.0,0.0,0.0
3750000,518500,3,2,0.0,0.0,0.0,0.0,0.0,1.0
375000,518500,2,2,0.0,1.0,0.0,0.0,0.0,0.0
384950,518500,2,2,0.0,1.0,0.0,0.0,0.0,0.0
1375000,410000,5,2,0.0,0.0,1.0,0.0,0.0,0.0
295000,365000,2,1,0.0,0.0,0.0,1.0,0.0,0.0
525000,340000,4,3,0.0,0.0,0.0,0.0,0.0,1.0
845000,560000,5,2,0.0,0.0,0.0,1.0,0.0,0.0
335000,340000,2,1,0.0,0.0,1.0,0.0,0.0,0.0
575000,510000,3,1,1.0,0.0,0.0,0.0,0.0,0.0
375000,347500,3,1,0.0,0.0,1.0,0.0,0.0,0.0
295000,365000,2,1,0.0,0.0,0.0,1.0,0.0,0.0
1995000,518500,5,4,0.0,0.0,0.0,0.0,0.0,1.0
235000,347500,2,2,0.0,1.0,0.0,0.0,0.0,0.0
795000,632000,3,2,0.0,1.0,0.0,0.0,0.0,0.0
235000,632000,1,1,0.0,1.0,0.0,0.0,0.0,0.0
400000,304000,2,1,0.0,1.0,0.0,0.0,0.0,0.0
350000,433000,3,1,0.0,0.0,0.0,1.0,0.0,0.0
365000,518500,3,2,0.0,1.0,0.0,0.0,0.0,0.0
470000,595000,2,2,0.0,1.0,0.0,0.0,0.0,0.0
260000,347500,3,1,0.0,0.0,0.0,1.0,0.0,0.0
265000,343000,2,1,0.0,1.0,0.0,0.0,0.0,0.0
325000,340000,2,1,0.0,0.0,1.0,0.0,0.0,0.0
220000,355000,2,1,0.0,1.0,0.0,0.0,0.0,0.0
495000,632000,2,1,0.0,0.0,1.0,0.0,0.0,0.0
375000,632000,1,1,0.0,1.0,0.0,0.0,0.0,0.0
350000,320000,3,2,0.0,0.0,0.0,1.0,0.0,0.0
250000,355000,2,2,0.0,1.0,0.0,0.0,0.0,0.0
275000,400000,2,2,0.0,0.0,0.0,1.0,0.0,0.0
390000,410000,3,3,0.0,0.0,0.0,1.0,0.0,0.0
260000,355000,2,2,0.0,0.0,0.0,1.0,0.0,0.0
599000,518500,4,2,0.0,0.0,0.0,0.0,0.0,1.0
750000,632000,3,2,0.0,0.0,0.0,0.0,1.0,0.0
475000,355000,4,3,1.0,0.0,0.0,0.0,0.0,0.0
450000,304000,3,1,0.0,0.0,0.0,1.0,0.0,0.0
595000,605000,2,2,0.0,1.0,0.0,0.0,0.0,0.0
495000,632000,3,1,0.0,0.0,0.0,1.0,0.0,0.0
215000,433000,1,1,0.0,1.0,0.0,0.0,0.0,0.0
315000,355000,3,2,0.0,1.0,0.0,0.0,0.0,0.0
255000,410000,2,2,0.0,1.0,0.0,0.0,0.0,0.0
395000,365000,3,1,0.0,0.0,0.0,0.0,1.0,0.0
345000,433000,2,1,0.0,1.0,0.0,0.0,0.0,0.0
550000,375000,2,2,0.0,1.0,0.0,0.0,0.0,0.0
1975000,375000,5,5,0.0,0.0,0.0,1.0,0.0,0.0
345000,304000,2,1,0.0,1.0,0.0,0.0,0.0,0.0
575000,355000,3,3,1.0,0.0,0.0,0.0,0.0,0.0
250000,320000,2,2,0.0,1.0,0.0,0.0,0.0,0.0
225000,340000,3,1,0.0,0.0,0.0,1.0,0.0,0.0
325000,347500,2,1,0.0,0.0,0.0,0.0,1.0,0.0
995000,304000,7,4,0.0,0.0,0.0,0.0,1.0,0.0
475000,518500,3,1,0.0,0.0,0.0,1.0,0.0,0.0
255000,433000,3,1,0.0,0.0,0.0,1.0,0.0,0.0
400000,347500,3,2,0.0,0.0,0.0,0.0,1.0,0.0
800000,275000,5,5,0.0,0.0,0.0,0.0,1.0,0.0
450000,605000,2,2,0.0,1.0,0.0,0.0,0.0,0.0
495000,320000,4,2,1.0,0.0,0.0,0.0,0.0,0.0
645000,518500,4,2,1.0,0.0,0.0,0.0,0.0,0.0
535000,365000,3,3,1.0,0.0,0.0,0.0,0.0,0.0
750000,355000,4,3,0.0,0.0,0.0,0.0,0.0,1.0
625000,400000,3,3,1.0,0.0,0.0,0.0,0.0,0.0
210000,340000,2,1,0.0,1.0,0.0,0.0,0.0,0.0
845000,632000,4,2,1.0,0.0,0.0,0.0,0.0,0.0
635000,510000,3,3,0.0,0.0,0.0,0.0,0.0,1.0
330000,343000,3,2,0.0,0.0,0.0,1.0,0.0,0.0
395000,275000,3,2,0.0,0.0,0.0,0.0,1.0,0.0
415000,365000,3,2,0.0,0.0,0.0,0.0,1.0,0.0
245000,365000,1,1,0.0,1.0,0.0,0.0,0.0,0.0
525000,320000,3,1,1.0,0.0,0.0,0.0,0.0,0.0
330000,347500,3,1,0.0,0.0,0.0,0.0,1.0,0.0
370000,365000,2,1,0.0,0.0,0.0,1.0,0.0,0.0
350000,320000,3,1,1.0,0.0,0.0,0.0,0.0,0.0
425000,632000,2,2,0.0,1.0,0.0,0.0,0.0,0.0
425000,595000,2,2,0.0,1.0,0.0,0.0,0.0,0.0
895000,365000,5,5,1.0,0.0,0.0,0.0,0.0,0.0
365000,433000,3,1,0.0,0.0,0.0,1.0,0.0,0.0
220000,410000,1,1,0.0,1.0,0.0,0.0,0.0,0.0
950000,433000,5,2,1.0,0.0,0.0,0.0,0.0,0.0
260000,340000,3,2,0.0,0.0,0.0,1.0,0.0,0.0
420000,355000,3,2,0.0,0.0,0.0,1.0,0.0,0.0
480000,605000,2,2,0.0,1.0,0.0,0.0,0.0,0.0
375000,365000,2,1,0.0,0.0,0.0,1.0,0.0,0.0
325000,304000,2,2,0.0,0.0,0.0,0.0,1.0,0.0
295000,433000,3,1,0.0,0.0,0.0,1.0,0.0,0.0
340000,518500,2,2,0.0,1.0,0.0,0.0,0.0,0.0
350000,518500,2,2,0.0,1.0,0.0,0.0,0.0,0.0
1035000,560000,4,3,0.0,0.0,0.0,0.0,0.0,1.0
350000,340000,3,1,0.0,0.0,0.0,0.0,1.0,0.0
315000,304000,1,1,0.0,1.0,0.0,0.0,0.0,0.0
435000,355000,3,3,0.0,0.0,0.0,1.0,0.0,0.0
475000,400000,3,2,1.0,0.0,0.0,0.0,0.0,0.0
395000,320000,4,1,0.0,0.0,0.0,1.0,0.0,0.0
625000,320000,2,1,0.0,0.0,0.0,1.0,0.0,0.0
230000,355000,1,1,0.0,1.0,0.0,0.0,0.0,0.0
359950,340000,3,3,1.0,0.0,0.0,0.0,0.0,0.0
695000,595000,3,1,0.0,0.0,0.0,1.0,0.0,0.0
395000,595000,4,1,0.0,0.0,0.0,1.0,0.0,0.0
550000,355000,4,2,1.0,0.0,0.0,0.0,0.0,0.0
245000,347500,2,2,0.0,1.0,0.0,0.0,0.0,0.0
425000,352750,4,1,0.0,0.0,0.0,0.0,1.0,0.0
470000,510000,2,2,0.0,1.0,0.0,0.0,0.0,0.0
265000,355000,3,2,0.0,0.0,0.0,0.0,1.0,0.0
190000,365000,1,1,0.0,1.0,0.0,0.0,0.0,0.0
280000,340000,2,1,0.0,1.0,0.0,0.0,0.0,0.0
315000,400000,3,1,0.0,0.0,0.0,1.0,0.0,0.0
209950,340000,2,1,0.0,1.0,0.0,0.0,0.0,0.0
475000,343000,3,2,0.0,0.0,0.0,1.0,0.0,0.0
425000,605000,2,2,0.0,1.0,0.0,0.0,0.0,0.0
359950,355000,3,2,1.0,0.0,0.0,0.0,0.0,0.0
415000,433000,1,1,0.0,1.0,0.0,0.0,0.0,0.0
595000,355000,3,3,0.0,0.0,0.0,0.0,0.0,1.0
450000,320000,3,2,0.0,1.0,0.0,0.0,0.0,0.0
395000,347500,3,1,1.0,0.0,0.0,0.0,0.0,0.0
275000,355000,2,1,0.0,0.0,0.0,1.0,0.0,0.0
695000,365000,3,2,0.0,0.0,0.0,1.0,0.0,0.0
399950,320000,3,2,1.0,0.0,0.0,0.0,0.0,0.0
395000,632000,2,1,0.0,0.0,0.0,1.0,0.0,0.0
350000,355000,4,2,0.0,0.0,0.0,0.0,0.0,1.0
385000,320000,3,2,0.0,0.0,0.0,1.0,0.0,0.0
385000,433000,2,2,0.0,0.0,0.0,1.0,0.0,0.0
250000,343000,1,1,0.0,0.0,1.0,0.0,0.0,0.0
625000,355000,4,3,1.0,0.0,0.0,0.0,0.0,0.0
575000,340000,4,3,1.0,0.0,0.0,0.0,0.0,0.0
2300000,605000,4,2,1.0,0.0,0.0,0.0,0.0,0.0
1750000,632000,4,3,0.0,1.0,0.0,0.0,0.0,0.0
529000,510000,4,3,1.0,0.0,0.0,0.0,0.0,0.0
780000,400000,4,3,1.0,0.0,0.0,0.0,0.0,0.0
700000,595000,4,1,1.0,0.0,0.0,0.0,0.0,0.0
495000,347500,3,2,0.0,0.0,0.0,0.0,1.0,0.0
350000,343000,2,1,0.0,0.0,0.0,1.0,0.0,0.0
259950,410000,2,2,0.0,0.0,0.0,0.0,0.0,1.0
420000,275000,3,1,0.0,0.0,0.0,0.0,1.0,0.0
340000,433000,2,1,0.0,1.0,0.0,0.0,0.0,0.0
1350000,632000,3,3,0.0,0.0,0.0,0.0,1.0,0.0
2500000,605000,3,3,0.0,0.0,0.0,0.0,0.0,1.0
330000,355000,3,3,0.0,0.0,0.0,0.0,1.0,0.0
615000,510000,4,2,1.0,0.0,0.0,0.0,0.0,0.0
475000,320000,3,1,0.0,0.0,0.0,1.0,0.0,0.0
800000,355000,5,2,1.0,0.0,0.0,0.0,0.0,0.0
450000,365000,3,2,0.0,0.0,0.0,1.0,0.0,0.0
350000,375000,2,1,0.0,1.0,0.0,0.0,0.0,0.0
725000,605000,3,2,0.0,0.0,0.0,1.0,0.0,0.0
795000,518500,5,3,1.0,0.0,0.0,0.0,0.0,0.0
275000,365000,1,1,0.0,0.0,0.0,1.0,0.0,0.0
295000,340000,3,2,0.0,0.0,0.0,0.0,0.0,1.0
895000,275000,3,2,1.0,0.0,0.0,0.0,0.0,0.0
292000,355000,2,2,0.0,1.0,0.0,0.0,0.0,0.0
199000,315000,2,2,0.0,1.0,0.0,0.0,0.0,0.0
495000,433000,2,1,0.0,0.0,0.0,1.0,0.0,0.0
400000,365000,2,2,0.0,0.0,0.0,1.0,0.0,0.0
325000,347500,2,2,0.0,0.0,0.0,0.0,1.0,0.0
395000,375000,2,1,0.0,1.0,0.0,0.0,0.0,0.0
375000,632000,2,1,0.0,1.0,0.0,0.0,0.0,0.0
795000,605000,3,2,0.0,0.0,0.0,0.0,1.0,0.0
535000,518500,3,2,0.0,0.0,0.0,1.0,0.0,0.0
230000,355000,2,2,0.0,1.0,0.0,0.0,0.0,0.0
495000,340000,6,3,0.0,0.0,0.0,0.0,0.0,1.0
825000,320000,4,2,0.0,0.0,0.0,0.0,1.0,0.0
2950000,595000,6,4,1.0,0.0,0.0,0.0,0.0,0.0
269950,365000,2,1,0.0,0.0,0.0,1.0,0.0,0.0
5000000,410000,7,5,0.0,0.0,0.0,0.0,0.0,1.0
275000,340000,3,3,0.0,0.0,0.0,1.0,0.0,0.0
545000,510000,4,3,1.0,0.0,0.0,0.0,0.0,0.0
780000,595000,3,1,1.0,0.0,0.0,0.0,0.0,0.0
525000,340000,3,2,0.0,0.0,0.0,0.0,0.0,1.0
595000,400000,3,1,1.0,0.0,0.0,0.0,0.0,0.0
220000,410000,1,1,0.0,1.0,0.0,0.0,0.0,0.0
285000,510000,3,2,0.0,1.0,0.0,0.0,0.0,0.0
335000,605000,1,1,0.0,1.0,0.0,0.0,0.0,0.0
385000,410000,2,1,0.0,0.0,0.0,1.0,0.0,0.0
2250000,605000,5,5,0.0,0.0,0.0,0.0,1.0,0.0
220000,315000,3,1,0.0,0.0,0.0,1.0,0.0,0.0
249950,347500,2,1,0.0,1.0,0.0,0.0,0.0,0.0
275000,347500,2,1,1.0,0.0,0.0,0.0,0.0,0.0
695000,410000,4,2,1.0,0.0,0.0,0.0,0.0,0.0
450000,595000,2,2,0.0,1.0,0.0,0.0,0.0,0.0
259000,315000,3,1,1.0,0.0,0.0,0.0,0.0,0.0
249500,275000,3,1,0.0,0.0,0.0,1.0,0.0,0.0
1250000,595000,5,3,0.0,0.0,0.0,0.0,0.0,1.0
400000,340000,3,2,1.0,0.0,0.0,0.0,0.0,0.0
370000,605000,2,1,0.0,1.0,0.0,0.0,0.0,0.0
550000,320000,3,2,1.0,0.0,0.0,0.0,0.0,0.0
280000,347500,2,1,0.0,1.0,0.0,0.0,0.0,0.0
295000,433000,2,2,0.0,0.0,0.0,1.0,0.0,0.0
385000,433000,3,1,0.0,0.0,0.0,0.0,1.0,0.0
395000,343000,4,3,0.0,0.0,0.0,1.0,0.0,0.0
370000,375000,1,1,0.0,1.0,0.0,0.0,0.0,0.0
425000,304000,2,2,0.0,1.0,0.0,0.0,0.0,0.0
2250000,375000,4,3,1.0,0.0,0.0,0.0,0.0,0.0
225000,246000,2,1,0.0,0.0,0.0,1.0,0.0,0.0
260000,352750,3,1,0.0,0.0,1.0,0.0,0.0,0.0
225000,275000,2,1,0.0,0.0,0.0,0.0,1.0,0.0
595000,518500,3,2,0.0,0.0,0.0,1.0,0.0,0.0
325000,365000,2,1,0.0,0.0,0.0,0.0,1.0,0.0
225000,343000,2,1,0.0,0.0,0.0,1.0,0.0,0.0
650000,433000,3,2,0.0,0.0,0.0,1.0,0.0,0.0
550000,343000,3,3,0.0,0.0,0.0,0.0,1.0,0.0
340000,343000,2,2,0.0,1.0,0.0,0.0,0.0,0.0
510000,632000,2,2,0.0,1.0,0.0,0.0,0.0,0.0
495000,355000,4,3,1.0,0.0,0.0,0.0,0.0,0.0
1575000,518500,3,3,0.0,1.0,0.0,0.0,0.0,0.0
560000,595000,3,2,0.0,1.0,0.0,0.0,0.0,0.0
239950,365000,2,2,0.0,0.0,0.0,0.0,1.0,0.0
395000,320000,3,2,1.0,0.0,0.0,0.0,0.0,0.0
375000,605000,2,1,0.0,1.0,0.0,0.0,0.0,0.0
800000,320000,5,7,0.0,0.0,0.0,0.0,1.0,0.0
309950,518500,2,1,0.0,1.0,0.0,0.0,0.0,0.0
1150000,605000,4,3,0.0,0.0,0.0,0.0,0.0,1.0
1300000,632000,4,3,0.0,0.0,0.0,0.0,1.0,0.0
700000,400000,4,3,0.0,0.0,0.0,0.0,0.0,1.0
795000,605000,3,2,0.0,0.0,0.0,1.0,0.0,0.0
495000,343000,2,3,0.0,0.0,0.0,1.0,0.0,0.0
239950,315000,3,1,1.0,0.0,0.0,0.0,0.0,0.0
825000,518500,4,3,0.0,0.0,0.0,0.0,0.0,1.0
490000,605000,2,1,1.0,0.0,0.0,0.0,0.0,0.0
645000,595000,4,3,0.0,0.0,0.0,1.0,0.0,0.0
1450000,632000,5,2,1.0,0.0,0.0,0.0,0.0,0.0
725000,595000,4,2,1.0,0.0,0.0,0.0,0.0,0.0
925000,632000,4,2,1.0,0.0,0.0,0.0,0.0,0.0
485000,340000,4,2,1.0,0.0,0.0,0.0,0.0,0.0
360000,433000,2,2,0.0,1.0,0.0,0.0,0.0,0.0
249950,343000,1,1,0.0,1.0,0.0,0.0,0.0,0.0
1100000,518500,4,3,0.0,0.0,0.0,0.0,0.0,1.0
314950,518500,2,2,0.0,1.0,0.0,0.0,0.0,0.0
280000,355000,4,2,1.0,0.0,0.0,0.0,0.0,0.0
735000,343000,3,3,0.0,0.0,0.0,1.0,0.0,0.0
1325000,605000,5,1,0.0,0.0,0.0,1.0,0.0,0.0
295000,347500,2,1,0.0,0.0,0.0,1.0,0.0,0.0
645000,343000,3,2,0.0,0.0,0.0,1.0,0.0,0.0
385000,400000,3,1,1.0,0.0,0.0,0.0,0.0,0.0
305000,433000,2,1,0.0,0.0,0.0,1.0,0.0,0.0
450000,605000,3,2,1.0,0.0,0.0,0.0,0.0,0.0
350000,343000,3,1,0.0,1.0,0.0,0.0,0.0,0.0
280000,365000,2,1,0.0,0.0,0.0,1.0,0.0,0.0
345000,365000,2,1,0.0,0.0,0.0,1.0,0.0,0.0
375000,375000,1,1,0.0,1.0,0.0,0.0,0.0,0.0
275000,340000,3,1,0.0,0.0,0.0,1.0,0.0,0.0
1300000,510000,4,5,0.0,0.0,0.0,0.0,0.0,1.0
500000,355000,4,2,1.0,0.0,0.0,0.0,0.0,0.0
245000,343000,1,1,0.0,1.0,0.0,0.0,0.0,0.0
1595000,632000,4,2,0.0,0.0,0.0,1.0,0.0,0.0
525000,518500,3,1,1.0,0.0,0.0,0.0,0.0,0.0
550000,518500,3,2,1.0,0.0,0.0,0.0,0.0,0.0
250000,343000,1,1,0.0,0.0,0.0,1.0,0.0,0.0
395000,343000,2,1,0.0,0.0,0.0,1.0,0.0,0.0
285000,410000,3,2,1.0,0.0,0.0,0.0,0.0,0.0
634950,510000,3,2,0.0,1.0,0.0,0.0,0.0,0.0
950000,605000,4,4,0.0,0.0,0.0,0.0,0.0,1.0
630000,518500,3,1,0.0,0.0,1.0,0.0,0.0,0.0
205000,304000,1,1,0.0,1.0,0.0,0.0,0.0,0.0
425000,400000,3,1,0.0,0.0,0.0,1.0,0.0,0.0
725000,518500,4,3,1.0,0.0,0.0,0.0,0.0,0.0
390000,304000,2,1,0.0,1.0,0.0,0.0,0.0,0.0
850000,433000,9,6,0.0,1.0,0.0,0.0,0.0,0.0
299950,355000,3,2,0.0,1.0,0.0,0.0,0.0,0.0
450000,340000,3,3,1.0,0.0,0.0,0.0,0.0,0.0
575000,595000,3,3,0.0,0.0,0.0,1.0,0.0,0.0
260000,355000,2,2,0.0,1.0,0.0,0.0,0.0,0.0
790000,343000,3,3,0.0,0.0,0.0,1.0,0.0,0.0
1450000,605000,5,3,0.0,0.0,0.0,1.0,0.0,0.0
370000,347500,3,1,0.0,0.0,0.0,1.0,0.0,0.0
550000,632000,2,2,0.0,1.0,0.0,0.0,0.0,0.0
549000,365000,4,2,0.0,0.0,0.0,1.0,0.0,0.0
395000,365000,3,1,0.0,0.0,0.0,0.0,1.0,0.0
2750000,632000,6,7,0.0,0.0,0.0,1.0,0.0,0.0
515000,355000,3,2,1.0,0.0,0.0,0.0,0.0,0.0
225000,304000,1,1,0.0,1.0,0.0,0.0,0.0,0.0
350000,433000,3,1,0.0,0.0,0.0,1.0,0.0,0.0
635000,605000,2,2,0.0,1.0,0.0,0.0,0.0,0.0
2000000,433000,12,6,0.0,0.0,0.0,0.0,1.0,0.0
290000,304000,3,1,0.0,0.0,0.0,1.0,0.0,0.0
545000,510000,4,4,1.0,0.0,0.0,0.0,0.0,0.0
269000,315000,3,1,0.0,0.0,0.0,1.0,0.0,0.0
499950,560000,3,1,1.0,0.0,0.0,0.0,0.0,0.0
260000,343000,1,1,0.0,1.0,0.0,0.0,0.0,0.0
525000,400000,3,1,1.0,0.0,0.0,0.0,0.0,0.0
495000,632000,2,1,0.0,1.0,0.0,0.0,0.0,0.0
259000,315000,3,1,1.0,0.0,0.0,0.0,0.0,0.0
300000,365000,2,2,0.0,0.0,0.0,1.0,0.0,0.0
235000,365000,1,1,0.0,1.0,0.0,0.0,0.0,0.0
545000,275000,4,2,1.0,0.0,0.0,0.0,0.0,0.0
375000,365000,2,1,0.0,0.0,0.0,1.0,0.0,0.0
220000,275000,2,2,0.0,1.0,0.0,0.0,0.0,0.0
1700000,632000,5,3,0.0,0.0,0.0,1.0,0.0,0.0
235000,355000,2,3,0.0,0.0,0.0,1.0,0.0,0.0
450000,352750,3,2,1.0,0.0,0.0,0.0,0.0,0.0
450000,518500,3,1,0.0,0.0,0.0,1.0,0.0,0.0
365000,518500,2,2,0.0,1.0,0.0,0.0,0.0,0.0
1195000,365000,9,8,0.0,0.0,0.0,1.0,0.0,0.0
265000,265000,3,1,0.0,0.0,0.0,0.0,1.0,0.0
495000,433000,3,2,0.0,0.0,0.0,1.0,0.0,0.0
380000,320000,3,1,1.0,0.0,0.0,0.0,0.0,0.0
239000,365000,1,1,0.0,1.0,0.0,0.0,0.0,0.0
645000,375000,2,2,0.0,1.0,0.0,0.0,0.0,0.0
575000,340000,4,3,0.0,0.0,0.0,0.0,0.0,1.0
380000,510000,2,2,0.0,1.0,0.0,0.0,0.0,0.0
695000,560000,3,2,1.0,0.0,0.0,0.0,0.0,0.0
285000,400000,2,1,0.0,1.0,0.0,0.0,0.0,0.0
595000,320000,4,4,0.0,0.0,0.0,0.0,1.0,0.0
1300000,632000,3,3,0.0,0.0,0.0,0.0,1.0,0.0
345000,343000,2,2,0.0,1.0,0.0,0.0,0.0,0.0
395000,355000,3,3,0.0,0.0,0.0,0.0,1.0,0.0
579950,595000,4,3,1.0,0.0,0.0,0.0,0.0,0.0
450000,595000,2,1,0.0,0.0,0.0,1.0,0.0,0.0
285000,518500,2,1,0.0,1.0,0.0,0.0,0.0,0.0
425000,605000,2,1,0.0,0.0,0.0,0.0,1.0,0.0
595000,433000,3,2,0.0,0.0,0.0,0.0,1.0,0.0
435000,410000,3,1,0.0,0.0,0.0,1.0,0.0,0.0
1500000,605000,3,3,0.0,0.0,0.0,1.0,0.0,0.0
295000,518500,2,2,0.0,1.0,0.0,0.0,0.0,0.0
625000,595000,3,2,1.0,0.0,0.0,0.0,0.0,0.0
575000,365000,5,2,1.0,0.0,0.0,0.0,0.0,0.0
549000,410000,5,4,1.0,0.0,0.0,0.0,0.0,0.0
1400000,632000,3,2,0.0,0.0,0.0,1.0,0.0,0.0
550000,347500,4,3,1.0,0.0,0.0,0.0,0.0,0.0
385000,365000,2,1,0.0,0.0,0.0,1.0,0.0,0.0
495000,410000,3,1,0.0,0.0,0.0,0.0,1.0,0.0
495000,433000,3,1,0.0,0.0,0.0,1.0,0.0,0.0
335000,355000,3,3,1.0,0.0,0.0,0.0,0.0,0.0
475000,605000,2,2,0.0,1.0,0.0,0.0,0.0,0.0
325000,343000,2,2,0.0,1.0,0.0,0.0,0.0,0.0
300000,355000,2,2,0.0,1.0,0.0,0.0,0.0,0.0
325000,433000,2,1,0.0,1.0,0.0,0.0,0.0,0.0
375000,400000,3,3,0.0,0.0,0.0,1.0,0.0,0.0
275000,246000,3,2,0.0,0.0,0.0,0.0,1.0,0.0
340000,275000,3,1,1.0,0.0,0.0,0.0,0.0,0.0
295000,275000,4,3,0.0,0.0,0.0,0.0,1.0,0.0
395000,343000,2,1,0.0,0.0,0.0,1.0,0.0,0.0
