,Price,Address,Beds,Baths,Footage,Property_Type_1.0,Property_Type_4.0,Property_Type_3.0,Property_Type_2.0,Property_Type_5.0,Property_Type_6.0
59,0.017319277108433735,0.04922279792746109,0.13043478260869565,0.0,0.051533742331288344,0.0,1.0,0.0,0.0,0.0,0.0
60,0.01957831325301205,0.1917098445595855,0.043478260869565216,0.06666666666666667,0.038650306748466264,0.0,0.0,0.0,1.0,0.0,0.0
61,0.015813253012048195,0.39896373056994827,0.043478260869565216,0.0,0.0294478527607362,0.0,0.0,0.0,1.0,0.0,0.0
62,0.1490963855421687,0.48445595854922274,0.13043478260869565,0.06666666666666667,0.13190184049079753,0.0,0.0,0.0,0.0,0.0,1.0
63,0.12575301204819278,0.25129533678756477,0.08695652173913043,0.13333333333333336,0.08957055214723926,0.0,1.0,0.0,0.0,0.0,0.0
64,0.0655120481927711,0.8134715025906736,0.08695652173913043,0.06666666666666667,0.057668711656441725,0.0,0.0,0.0,1.0,0.0,0.0
65,0.06400602409638553,0.2823834196891192,0.17391304347826086,0.13333333333333336,0.08650306748466258,0.0,1.0,0.0,0.0,0.0,0.0
66,0.08810240963855423,0.3082901554404145,0.13043478260869565,0.06666666666666667,0.08282208588957055,0.0,1.0,0.0,0.0,0.0,0.0
67,0.08509036144578314,0.48445595854922274,0.08695652173913043,0.06666666666666667,0.057668711656441725,1.0,0.0,0.0,0.0,0.0,0.0
68,0.035391566265060244,0.15025906735751293,0.13043478260869565,0.0,0.05092024539877301,0.0,0.0,0.0,0.0,1.0,0.0
69,0.015813253012048195,0.1787564766839378,0.08695652173913043,0.06666666666666667,0.05889570552147239,1.0,0.0,0.0,0.0,0.0,0.0
70,0.045933734939759045,0.3341968911917098,0.08695652173913043,0.06666666666666667,0.05030674846625767,0.0,0.0,0.0,1.0,0.0,0.0
71,0.06400602409638553,0.9041450777202074,0.08695652173913043,0.0,0.06257668711656442,1.0,0.0,0.0,0.0,0.0,0.0
72,0.0655120481927711,1.0,0.043478260869565216,0.06666666666666667,0.0392638036809816,0.0,0.0,0.0,0.0,1.0,0.0
73,0.015060240963855422,0.2823834196891192,0.043478260869565216,0.06666666666666667,0.04785276073619632,0.0,0.0,0.0,1.0,0.0,0.0
74,0.0655120481927711,0.48445595854922274,0.08695652173913043,0.13333333333333336,0.08650306748466258,0.0,1.0,0.0,0.0,0.0,0.0
75,0.030120481927710843,1.0,0.0,0.0,0.027607361963190184,0.0,0.0,0.0,1.0,0.0,0.0
76,0.05120481927710844,0.2823834196891192,0.13043478260869565,0.13333333333333336,0.11595092024539877,0.0,0.0,0.0,0.0,0.0,1.0
77,0.009036144578313254,0.2823834196891192,0.0,0.0,0.023312883435582823,0.0,0.0,0.0,1.0,0.0,0.0
78,0.01957831325301205,1.0,0.0,0.0,0.024539877300613498,0.0,0.0,0.0,1.0,0.0,0.0
79,0.11897590361445784,0.9041450777202074,0.13043478260869565,0.06666666666666667,0.11411042944785277,0.0,0.0,0.0,0.0,0.0,1.0
80,0.012801204819277108,0.2823834196891192,0.043478260869565216,0.06666666666666667,0.0343558282208589,0.0,0.0,0.0,1.0,0.0,0.0
81,0.015060240963855422,0.9300518134715026,0.0,0.0,0.024539877300613498,0.0,0.0,0.0,1.0,0.0,0.0
82,0.09337349397590361,0.39896373056994827,0.13043478260869565,0.13333333333333336,0.10797546012269939,1.0,0.0,0.0,0.0,0.0,0.0
83,0.05858433734939759,0.4248704663212435,0.17391304347826086,0.2,0.10306748466257669,1.0,0.0,0.0,0.0,0.0,0.0
84,0.1641566265060241,1.0,0.08695652173913043,0.2,0.10061349693251534,0.0,0.0,0.0,1.0,0.0,0.0
85,0.020331325301204822,0.48445595854922274,0.08695652173913043,0.0,0.044171779141104296,0.0,1.0,0.0,0.0,0.0,0.0
86,0.02823795180722892,0.25129533678756477,0.08695652173913043,0.0,0.03558282208588957,0.0,1.0,0.0,0.0,0.0,0.0
87,0.23117469879518074,0.9300518134715026,0.08695652173913043,0.06666666666666667,0.1361963190184049,0.0,1.0,0.0,0.0,0.0,0.0
88,0.07153614457831325,0.9300518134715026,0.043478260869565216,0.06666666666666667,0.060122699386503074,0.0,0.0,0.0,1.0,0.0,0.0
89,0.054969879518072286,1.0,0.043478260869565216,0.0,0.0343558282208589,0.0,1.0,0.0,0.0,0.0,0.0
90,0.03990963855421687,1.0,0.043478260869565216,0.0,0.03128834355828221,0.0,1.0,0.0,0.0,0.0,0.0
91,0.017319277108433735,0.25129533678756477,0.043478260869565216,0.0,0.03251533742331288,0.0,1.0,0.0,0.0,0.0,0.0
92,0.08057228915662651,0.8134715025906736,0.08695652173913043,0.06666666666666667,0.06134969325153374,1.0,0.0,0.0,0.0,0.0,0.0
93,0.11897590361445784,0.1917098445595855,0.13043478260869565,0.2,0.14969325153374233,0.0,0.0,0.0,1.0,0.0,0.0
94,0.021837349397590362,0.48445595854922274,0.043478260869565216,0.0,0.030674846625766874,0.0,1.0,0.0,0.0,0.0,0.0
95,0.1641566265060241,0.9041450777202074,0.13043478260869565,0.06666666666666667,0.10368098159509202,0.0,0.0,1.0,0.0,0.0,0.0
96,0.017319277108433735,0.4248704663212435,0.043478260869565216,0.06666666666666667,0.046625766871165646,0.0,0.0,0.0,1.0,0.0,0.0
97,0.024096385542168676,0.4248704663212435,0.0,0.0,0.030061349693251534,0.0,0.0,0.0,1.0,0.0,0.0
98,0.0655120481927711,0.9041450777202074,0.08695652173913043,0.0,0.051533742331288344,0.0,1.0,0.0,0.0,0.0,0.0
99,0.5745481927710844,0.9300518134715026,0.17391304347826086,0.2,0.20552147239263804,0.0,0.0,0.0,0.0,0.0,1.0
100,0.02484939759036145,1.0,0.0,0.0,0.022085889570552148,0.0,0.0,0.0,1.0,0.0,0.0
101,0.028614457831325303,0.48445595854922274,0.043478260869565216,0.0,0.03496932515337423,0.0,1.0,0.0,0.0,0.0,0.0
102,0.035391566265060244,0.25129533678756477,0.043478260869565216,0.0,0.04110429447852761,0.0,1.0,0.0,0.0,0.0,0.0
103,0.04367469879518073,0.3082901554404145,0.043478260869565216,0.06666666666666667,0.054601226993865035,0.0,1.0,0.0,0.0,0.0,0.0
104,0.020331325301204822,0.9041450777202074,0.0,0.0,0.024539877300613498,0.0,0.0,0.0,1.0,0.0,0.0
105,0.04367469879518073,0.3082901554404145,0.08695652173913043,0.06666666666666667,0.05276073619631902,0.0,1.0,0.0,0.0,0.0,0.0
106,0.014307228915662655,0.2823834196891192,0.043478260869565216,0.0,0.04233128834355829,0.0,0.0,0.0,1.0,0.0,0.0
107,0.03990963855421687,1.0,0.043478260869565216,0.06666666666666667,0.03680981595092025,0.0,0.0,0.0,0.0,1.0,0.0
108,0.035391566265060244,0.25129533678756477,0.043478260869565216,0.06666666666666667,0.04294478527607362,0.0,0.0,0.0,1.0,0.0,0.0
109,0.0625,0.24352331606217614,0.13043478260869565,0.13333333333333336,0.08588957055214724,0.0,0.0,0.0,0.0,0.0,1.0
110,0.020331325301204822,0.3082901554404145,0.043478260869565216,0.0,0.036196319018404914,0.0,0.0,0.0,1.0,0.0,0.0
111,0.04367469879518073,0.15025906735751293,0.043478260869565216,0.06666666666666667,0.04171779141104295,0.0,0.0,0.0,1.0,0.0,0.0
112,0.035391566265060244,0.2765544041450777,0.13043478260869565,0.13333333333333336,0.06380368098159508,0.0,1.0,0.0,0.0,0.0,0.0
113,0.07304216867469879,0.9300518134715026,0.08695652173913043,0.06666666666666667,0.06809815950920245,0.0,1.0,0.0,0.0,0.0,0.0
114,0.022590361445783136,0.25129533678756477,0.043478260869565216,0.0,0.03558282208588957,0.0,0.0,0.0,1.0,0.0,0.0
115,0.020331325301204822,0.2629533678756477,0.08695652173913043,0.0,0.06319018404907975,0.0,1.0,0.0,0.0,0.0,0.0
116,0.03237951807228916,1.0,0.043478260869565216,0.0,0.028220858895705525,0.0,1.0,0.0,0.0,0.0,0.0
117,0.04743975903614458,0.2823834196891192,0.13043478260869565,0.13333333333333336,0.0901840490797546,1.0,0.0,0.0,0.0,0.0,0.0
118,0.025602409638554216,0.25129533678756477,0.08695652173913043,0.06666666666666667,0.04049079754601227,0.0,1.0,0.0,0.0,0.0,0.0
119,0.08509036144578314,0.705958549222798,0.13043478260869565,0.13333333333333336,0.09938650306748466,1.0,0.0,0.0,0.0,0.0,0.0
120,0.013554216867469882,0.25129533678756477,0.043478260869565216,0.0,0.030061349693251534,0.0,0.0,0.0,1.0,0.0,0.0
121,0.027108433734939763,0.07512953367875641,0.08695652173913043,0.0,0.001840490797546012,1.0,0.0,0.0,0.0,0.0,0.0
122,0.017319277108433735,0.0,0.043478260869565216,0.06666666666666667,0.049693251533742336,0.0,1.0,0.0,0.0,0.0,0.0
123,0.23192771084337352,0.4248704663212435,0.17391304347826086,0.26666666666666666,0.18773006134969325,0.0,0.0,0.0,0.0,0.0,1.0
124,0.020331325301204822,0.9300518134715026,0.043478260869565216,0.0,0.022085889570552148,0.0,0.0,1.0,0.0,0.0,0.0
125,0.08885542168674698,0.3082901554404145,0.13043478260869565,0.13333333333333336,0.08834355828220859,1.0,0.0,0.0,0.0,0.0,0.0
126,0.07756024096385541,0.2629533678756477,0.043478260869565216,0.0,0.06073619631901841,0.0,0.0,1.0,0.0,0.0,0.0
127,0.035391566265060244,0.4248704663212435,0.08695652173913043,0.06666666666666667,0.08404907975460123,0.0,0.0,0.0,0.0,1.0,0.0
128,0.009789156626506028,0.25129533678756477,0.0,0.0,0.016564417177914112,0.0,0.0,0.0,1.0,0.0,0.0
129,0.02108433734939759,0.2823834196891192,0.043478260869565216,0.0,0.028220858895705525,0.0,0.0,0.0,1.0,0.0,0.0
130,0.054969879518072286,0.705958549222798,0.08695652173913043,0.0,0.04539877300613497,1.0,0.0,0.0,0.0,0.0,0.0
131,0.01957831325301205,0.15025906735751293,0.08695652173913043,0.0,0.06503067484662577,0.0,1.0,0.0,0.0,0.0,0.0
132,0.018825301204819275,0.2823834196891192,0.08695652173913043,0.0,0.06380368098159508,1.0,0.0,0.0,0.0,0.0,0.0
133,0.017319277108433735,0.24352331606217614,0.08695652173913043,0.0,0.04539877300613497,0.0,1.0,0.0,0.0,0.0,0.0
134,0.20180722891566266,0.6839378238341969,0.13043478260869565,0.13333333333333336,0.12392638036809817,0.0,0.0,0.0,0.0,0.0,1.0
135,0.04367469879518073,0.3082901554404145,0.08695652173913043,0.0,0.05889570552147239,0.0,1.0,0.0,0.0,0.0,0.0
136,0.035391566265060244,0.6839378238341969,0.043478260869565216,0.06666666666666667,0.0343558282208589,0.0,0.0,0.0,1.0,0.0,0.0
137,0.05045180722891567,0.2823834196891192,0.08695652173913043,0.13333333333333336,0.08098159509202454,1.0,0.0,0.0,0.0,0.0,0.0
138,0.03237951807228916,0.25129533678756477,0.043478260869565216,0.0,0.052147239263803685,0.0,1.0,0.0,0.0,0.0,0.0
139,0.12575301204819278,0.9041450777202074,0.08695652173913043,0.13333333333333336,0.10061349693251534,0.0,0.0,0.0,0.0,0.0,1.0
140,0.054969879518072286,0.39896373056994827,0.08695652173913043,0.06666666666666667,0.06687116564417178,1.0,0.0,0.0,0.0,0.0,0.0
141,0.0655120481927711,0.39896373056994827,0.08695652173913043,0.0,0.05889570552147239,1.0,0.0,0.0,0.0,0.0,0.0
142,0.035391566265060244,0.9041450777202074,0.043478260869565216,0.0,0.0343558282208589,1.0,0.0,0.0,0.0,0.0,0.0
143,0.02108433734939759,0.25129533678756477,0.043478260869565216,0.0,0.03251533742331288,0.0,0.0,0.0,1.0,0.0,0.0
144,0.015060240963855422,0.2823834196891192,0.08695652173913043,0.0,0.04601226993865031,0.0,0.0,0.0,0.0,1.0,0.0
145,0.005873493975903615,0.48445595854922274,0.0,0.0,0.017791411042944787,0.0,0.0,0.0,0.0,1.0,0.0
146,0.05120481927710844,0.2823834196891192,0.13043478260869565,0.06666666666666667,0.06196319018404909,1.0,0.0,0.0,0.0,0.0,0.0
147,0.05798192771084338,0.6839378238341969,0.08695652173913043,0.13333333333333336,0.06687116564417178,1.0,0.0,0.0,0.0,0.0,0.0
148,0.11069277108433737,0.9300518134715026,0.17391304347826086,0.2,0.1049079754601227,0.0,0.0,0.0,0.0,1.0,0.0
149,0.018825301204819275,0.48445595854922274,0.0,0.0,0.015950920245398775,0.0,1.0,0.0,0.0,0.0,0.0
150,0.020331325301204822,0.15025906735751293,0.0,0.0,0.022085889570552148,0.0,0.0,0.0,1.0,0.0,0.0
151,0.033885542168674704,0.4248704663212435,0.08695652173913043,0.06666666666666667,0.07914110429447853,1.0,0.0,0.0,0.0,0.0,0.0
152,0.10391566265060243,1.0,0.08695652173913043,0.0,0.06319018404907975,0.0,1.0,0.0,0.0,0.0,0.0
153,0.02484939759036145,0.3082901554404145,0.043478260869565216,0.0,0.033128834355828224,0.0,0.0,0.0,0.0,1.0,0.0
154,0.035391566265060244,1.0,0.0,0.0,0.04171779141104295,0.0,0.0,0.0,0.0,1.0,0.0
155,0.039156626506024104,0.07512953367875641,0.08695652173913043,0.0,0.049693251533742336,0.0,0.0,0.0,0.0,1.0,0.0
156,0.013554216867469882,0.2629533678756477,0.08695652173913043,0.06666666666666667,0.051533742331288344,1.0,0.0,0.0,0.0,0.0,0.0
157,0.03448795180722892,0.1787564766839378,0.08695652173913043,0.0,0.060122699386503074,0.0,0.0,1.0,0.0,0.0,0.0
158,0.05045180722891567,0.48445595854922274,0.043478260869565216,0.0,0.04171779141104295,0.0,0.0,0.0,0.0,1.0,0.0
159,0.054969879518072286,0.2629533678756477,0.08695652173913043,0.06666666666666667,0.07607361963190185,0.0,0.0,0.0,0.0,1.0,0.0
160,0.0625,0.9041450777202074,0.08695652173913043,0.13333333333333336,0.05828220858895706,0.0,1.0,0.0,0.0,0.0,0.0
161,0.05045180722891567,0.07512953367875641,0.08695652173913043,0.0,0.06503067484662577,1.0,0.0,0.0,0.0,0.0,0.0
162,0.07304216867469879,0.6839378238341969,0.08695652173913043,0.13333333333333336,0.0754601226993865,0.0,0.0,0.0,1.0,0.0,0.0
163,0.17168674698795183,1.0,0.17391304347826086,0.13333333333333336,0.1067484662576687,1.0,0.0,0.0,0.0,0.0,0.0
164,0.03463855421686747,0.9300518134715026,0.043478260869565216,0.0,0.036196319018404914,1.0,0.0,0.0,0.0,0.0,0.0
165,0.02484939759036145,0.4248704663212435,0.08695652173913043,0.06666666666666667,0.060122699386503074,1.0,0.0,0.0,0.0,0.0,0.0
166,0.004518072289156627,0.2629533678756477,0.043478260869565216,0.06666666666666667,0.0343558282208589,0.0,0.0,0.0,1.0,0.0,0.0
167,0.0625,0.2823834196891192,0.08695652173913043,0.13333333333333336,0.0656441717791411,1.0,0.0,0.0,0.0,0.0,0.0
168,0.01792168674698795,0.15025906735751293,0.0,0.0,0.020858895705521473,0.0,0.0,0.0,1.0,0.0,0.0
169,0.013554216867469882,0.25129533678756477,0.0,0.0,0.022085889570552148,0.0,1.0,0.0,0.0,0.0,0.0
170,0.01490963855421687,0.4248704663212435,0.043478260869565216,0.0,0.038650306748466264,0.0,0.0,0.0,1.0,0.0,0.0
171,0.04668674698795181,0.705958549222798,0.043478260869565216,0.13333333333333336,0.04846625766871166,1.0,0.0,0.0,0.0,0.0,0.0
172,0.08885542168674698,0.9041450777202074,0.08695652173913043,0.06666666666666667,0.06871165644171778,1.0,0.0,0.0,0.0,0.0,0.0
173,0.05421686746987952,0.2823834196891192,0.043478260869565216,0.06666666666666667,0.053987730061349694,0.0,0.0,0.0,1.0,0.0,0.0
174,0.017319277108433735,0.9300518134715026,0.0,0.0,0.018404907975460124,0.0,0.0,0.0,1.0,0.0,0.0
175,0.054969879518072286,0.39896373056994827,0.08695652173913043,0.0,0.06073619631901841,1.0,0.0,0.0,0.0,0.0,0.0
176,0.01957078313253012,0.1787564766839378,0.08695652173913043,0.0,0.04171779141104295,1.0,0.0,0.0,0.0,0.0,0.0
177,0.02786144578313253,0.25129533678756477,0.08695652173913043,0.0,0.04539877300613497,0.0,1.0,0.0,0.0,0.0,0.0
178,0.009789156626506028,0.07512953367875641,0.043478260869565216,0.0,0.036196319018404914,0.0,0.0,0.0,0.0,1.0,0.0
179,0.010542168674698794,0.2823834196891192,0.0,0.0,0.026380368098159513,0.0,0.0,0.0,1.0,0.0,0.0
180,0.020331325301204822,0.07512953367875641,0.13043478260869565,0.13333333333333336,0.057668711656441725,0.0,0.0,0.0,0.0,1.0,0.0
181,0.011295180722891568,0.2823834196891192,0.043478260869565216,0.13333333333333336,0.04601226993865031,0.0,1.0,0.0,0.0,0.0,0.0
182,0.01807228915662651,0.2765544041450777,0.043478260869565216,0.06666666666666667,0.033128834355828224,0.0,0.0,0.0,1.0,0.0,0.0
183,0.10015060240963855,0.1917098445595855,0.13043478260869565,0.06666666666666667,0.0852760736196319,0.0,0.0,0.0,0.0,1.0,0.0
184,0.011295180722891568,0.9300518134715026,0.0,0.0,0.017791411042944787,0.0,0.0,0.0,1.0,0.0,0.0
185,0.054969879518072286,0.9041450777202074,0.08695652173913043,0.0,0.0392638036809816,0.0,0.0,1.0,0.0,0.0,0.0
186,0.012801204819277108,0.2765544041450777,0.043478260869565216,0.0,0.03680981595092025,0.0,0.0,0.0,1.0,0.0,0.0
187,0.0655120481927711,0.39896373056994827,0.08695652173913043,0.0,0.05889570552147239,1.0,0.0,0.0,0.0,0.0,0.0
188,0.02108433734939759,0.3082901554404145,0.043478260869565216,0.0,0.030674846625766874,0.0,0.0,0.0,1.0,0.0,0.0
189,0.011295180722891568,0.2629533678756477,0.043478260869565216,0.06666666666666667,0.052147239263803685,0.0,0.0,0.0,1.0,0.0,0.0
190,0.04743975903614458,0.3082901554404145,0.08695652173913043,0.06666666666666667,0.05644171779141105,1.0,0.0,0.0,0.0,0.0,0.0
191,0.04668674698795181,0.9041450777202074,0.043478260869565216,0.06666666666666667,0.04846625766871166,0.0,0.0,0.0,1.0,0.0,0.0
192,0.06024096385542169,0.9041450777202074,0.08695652173913043,0.06666666666666667,0.06687116564417178,0.0,0.0,0.0,1.0,0.0,0.0
193,0.0625,1.0,0.0,0.0,0.049079754601226995,0.0,1.0,0.0,0.0,0.0,0.0
194,0.017319277108433735,0.3082901554404145,0.0,0.0,0.025766871165644176,0.0,1.0,0.0,0.0,0.0,0.0
195,0.17168674698795183,1.0,0.08695652173913043,0.13333333333333336,0.10920245398773006,0.0,0.0,0.0,0.0,1.0,0.0
196,0.02108433734939759,0.9041450777202074,0.043478260869565216,0.06666666666666667,0.0392638036809816,0.0,0.0,0.0,1.0,0.0,0.0
197,0.0625,0.3082901554404145,0.17391304347826086,0.06666666666666667,0.09325153374233129,1.0,0.0,0.0,0.0,0.0,0.0
198,0.0625,1.0,0.043478260869565216,0.0,0.03251533742331288,0.0,0.0,0.0,1.0,0.0,0.0
199,0.06927710843373494,1.0,0.08695652173913043,0.13333333333333336,0.05337423312883436,0.0,0.0,0.0,1.0,0.0,0.0
200,0.006777108433734941,0.15025906735751293,0.0,0.0,0.02147239263803681,0.0,0.0,0.0,1.0,0.0,0.0
201,0.01807228915662651,0.3082901554404145,0.043478260869565216,0.0,0.03374233128834356,0.0,1.0,0.0,0.0,0.0,0.0
202,0.01807228915662651,0.24352331606217614,0.043478260869565216,0.0,0.03496932515337423,0.0,0.0,0.0,1.0,0.0,0.0
203,0.07906626506024098,0.4248704663212435,0.08695652173913043,0.06666666666666667,0.07484662576687116,1.0,0.0,0.0,0.0,0.0,0.0
204,0.020331325301204822,0.3082901554404145,0.043478260869565216,0.0,0.03128834355828221,0.0,0.0,0.0,1.0,0.0,0.0
